,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend
1560,300159,新研股份,0.31,-44.64,3.07,10.55,-0.04,11217.02,10.23,,04-03,20110107.0,4.226,8.228,94.6994794132,26.5419354839,2.68013029316,0.108025937031
1721,002037,久联发展,0.67,6.35,,11.88,,21992.9,6.67,10派1.5,04-28,20040908.0,9.79,15.94,62.8192032686,23.7910447761,,0.106177723577
1703,600879,航天电子,0.24,-4.82,,4.85,,24643.39,7.01,,02-13,19951115.0,4.648,7.746,66.65232358,32.275,,0.105172627502
1559,603998,方盛制药,0.96,6.67,,18.9,,8099.26,10.29,,03-02,20141205.0,4.535,8.974,97.8831312018,9.34791666667,,0.105125366073
1601,300370,安控科技,0.58,-50.74,4.49,13.89,-0.36,5574.99,9.23,,03-24,20140123.0,2.622,4.95,88.7871853547,8.53448275862,1.10244988864,0.103956443299
1757,300037,新宙邦,0.78,6.85,7.84,10.26,0.78,13275.95,5.81,,03-24,20100108.0,9.157,14.318,56.3612536857,18.3564102564,1.8262755102,0.103085002906
1775,000043,中航地产,0.74,5.44,,14.56,,49250.0,5.45,10派1,03-20,19940928.0,5.727,8.767,53.0818927885,11.8472972973,,0.102671546053
1514,000090,天健集团,0.76,11.37,,11.87,,42147.7,11.37,10派2.3,04-21,19990721.0,4.457,9.417,111.285618129,12.3907894737,,0.10216953629
1592,601015,陕西黑猫,0.37,5.71,,8.86,,19132.21,9.36,,03-30,20141105.0,4.898,9.464,93.2217231523,25.5783783784,,0.100405781866
1716,600982,宁波热电,0.26,-69.27,,9.21,,15246.63,6.72,,03-31,20040706.0,4.406,7.358,66.9995460735,28.3,,0.100299186992
1154,002366,台海核电,0.26,20.93,,4.85,,3524.94,20.93,,04-17,20100312.0,4.879,15.081,209.100225456,58.0038461538,,0.10009554009
1604,600491,龙元建设,0.26,13.04,,7.56,,24179.74,9.1,10派0.3,04-15,20040524.0,3.431,6.626,93.1215389099,25.4846153846,,0.0977217527387
1673,000732,泰禾集团,0.77,7.6,,22.56,,78376.21,7.61,10派2,04-11,19970704.0,9.071,16.149,78.0288832543,20.9727272727,,0.0975279881323
1791,600187,国中水务,0.1,-0.39,,5.81,,15018.0,5.19,,04-18,19981111.0,4.94,7.67,55.2631578947,76.7,,0.0939142857143
1644,600820,隧道股份,0.51,-48.63,,10.8,,139366.8,8.09,10派1.5,04-11,19940128.0,4.203,7.875,87.3661670236,15.4411764706,,0.0925987745098
1487,000031,中粮地产,0.33,13.79,,10.68,,59852.64,11.96,10派0.35,04-18,19931008.0,3.636,8.367,130.115511551,25.3545454545,,0.0919183259354
1898,300338,开元股份,0.39,-26.72,6.01,6.58,0.29,4893.79,2.35,,03-28,20120726.0,6.039,7.593,25.7327372081,19.4692307692,1.26339434276,0.0913233590735
1705,002276,万马股份,0.25,4.17,,9.03,,23540.63,6.99,,04-15,20090710.0,4.592,8.115,76.7203832753,32.46,,0.0911100766392
1797,600271,航天信息,1.24,5.08,,18.04,,114763.94,5.04,10派6.3,03-19,20030711.0,9.453,14.767,56.2149582143,11.9088709677,,0.0896558524652
1800,000926,福星股份,0.99,5.32,,10.16,,70486.96,4.92,10派1,03-17,19990618.0,6.575,10.244,55.8022813688,10.3474747475,,0.0881684382666
1850,600023,浙能电力,0.5,-29.58,,15.3,,596435.88,3.6,10派2.5,04-09,20131219.0,4.492,6.393,42.3196794301,12.786,,0.0850668069437
1642,601818,光大银行,0.62,-6.06,3.83,17.36,0.74,2888300.0,8.12,,03-28,20100818.0,2.228,4.377,96.4542190305,7.05967741935,1.14281984334,0.0841850162867
1788,000099,中信海直,0.35,-5.82,,8.15,,20232.34,5.27,10派0.75,03-17,20000731.0,8.336,13.643,63.6636276392,38.98,,0.0827788204258
1855,600801,华新水泥,0.82,-34.92,,13.19,,122155.88,3.47,10派1.7,03-27,19940103.0,7.227,10.269,42.0921544209,12.5231707317,,0.0824381656805
1728,600269,赣粤高速,0.3,7.14,,5.86,,69548.21,6.4,10派1,03-17,20000518.0,2.632,4.688,78.1155015198,15.6266666667,,0.0819299610894
1740,601939,建设银行,0.91,5.81,4.97,19.74,1.27,22783000.0,6.14,,03-28,20070925.0,3.333,5.834,75.0375037504,6.41098901099,1.17384305835,0.0818257497001
1655,002711,欧浦智网,0.86,-13.13,,10.93,,12638.91,7.95,,04-25,20140127.0,3.055,6.026,97.2504091653,7.00697674419,,0.0817477280377
1875,300258,精锻科技,0.7,2.92,6.55,11.13,0.72,12557.31,2.92,,04-18,20110826.0,5.552,7.549,35.9690201729,10.7842857143,1.15251908397,0.0811809714572
1928,600329,中新药业,0.48,0.0,,13.85,,35780.03,1.71,10派1.5,03-31,20010606.0,12.235,14.845,21.3322435635,30.9270833333,,0.0801603448278
1564,600208,新湖中宝,0.17,6.25,,8.09,,108192.22,10.05,10派0.56,04-25,19990623.0,3.082,7.19,133.290071382,42.2941176471,,0.0753994644597
1658,600717,天津港,0.69,7.81,,8.77,,115191.25,7.91,10派2.07,03-19,19960614.0,7.912,16.236,105.207280081,23.5304347826,,0.0751849111004
1783,600016,民生银行,1.31,-12.08,7.03,20.41,6.71,4454600.0,5.36,10派1.1,03-31,20001219.0,5.798,9.936,71.3694377372,7.58473282443,1.413371266,0.0751021749637
1867,002675,东诚药业,0.6,3.08,,9.23,,10395.8,3.08,,02-06,20120525.0,5.66,7.993,41.2190812721,13.3216666667,,0.0747226746678
1544,601668,中国建筑,0.75,10.29,,17.7,,2256996.7,10.65,,04-21,20090729.0,2.769,6.734,143.192488263,8.97866666667,,0.074375409836
1916,600529,山东药玻,0.48,0.0,,6.02,,12470.27,1.94,10派1.5,04-21,20020603.0,9.552,12.059,26.2458123953,25.1229166667,,0.0739165536498
1041,002707,众信旅游,1.89,9.59,,22.93,,10874.27,24.32,,04-11,20140123.0,2.301,9.98,333.724467623,5.28042328042,,0.0728744888657
1732,000889,茂业通信,0.21,2.93,,7.75,,9875.52,6.3,10派0.16,03-07,19971218.0,5.109,9.648,88.8432178509,45.9428571429,,0.0709114342366
1832,002212,南洋股份,0.1,0.0,,3.0,,5179.05,3.9,,04-28,20080201.0,4.051,6.299,55.4924709948,62.99,,0.0702798042705
1508,600570,恒生电子,0.58,11.54,,20.32,,36052.05,11.51,10派1.8,04-10,20031216.0,20.555,54.29,164.12065191,93.6034482759,,0.0701313324438
1734,002640,跨境通,0.24,0.0,,4.18,,3345.08,6.22,,03-31,20111208.0,2.549,4.81,88.7014515496,20.0416666667,,0.0701228659885
1287,603126,中材节能,0.3,6.15,,8.49,,10641.36,16.98,,03-26,20140731.0,2.734,9.505,247.659107535,31.6833333333,,0.0685619849357
1914,603518,维格娜丝,1.21,-0.82,,22.42,,13827.79,1.99,,04-08,20141203.0,23.74,30.659,29.1449031171,25.3380165289,,0.0682795201619
1795,002592,八菱科技,0.49,-3.92,,10.96,,9460.31,5.07,,03-10,20111111.0,10.265,17.909,74.4666341939,36.5489795918,,0.0680841836734
1885,600378,天科股份,0.26,4.0,,11.11,,7660.07,2.64,10派0.8,03-21,20010111.0,10.18,14.145,38.9489194499,54.4038461538,,0.0677810844893
1337,300392,腾信股份,1.72,6.83,11.96,19.5,-0.49,8954.48,15.67,,03-27,20140910.0,5.203,17.273,231.981549106,10.0424418605,1.44423076923,0.0675484755593
1365,300377,赢时胜,0.42,-53.33,3.86,11.8,0.34,4639.13,14.95,,04-25,20140127.0,2.539,8.173,221.898385191,19.4595238095,2.11735751295,0.0673731806887
1878,002059,云南旅游,0.21,-4.6,,5.71,,6502.15,2.83,10转10,04-10,20060810.0,4.379,6.252,42.772322448,29.7714285714,,0.0661642819008
1956,002220,天宝食品,0.29,0.0,,7.94,,13491.73,1.11,,02-14,20080228.0,7.24,8.465,16.9198895028,29.1896551724,,0.065603265306
1930,600723,首商股份,0.51,1.6,,11.37,,33476.01,1.69,10派1.6,03-28,19960716.0,6.018,7.601,26.3044200731,14.9039215686,,0.0642477574226
1635,300396,迪瑞医疗,2.03,0.0,15.0,18.28,2.02,10135.89,8.28,,03-21,20140910.0,13.954,31.971,129.11709904,15.7492610837,2.1314,0.0641278348225
1988,600298,安琪酵母,0.45,0.5,8.56,5.29,2.12,14719.12,0.51,10派1.5,03-28,20000818.0,6.676,7.21,7.99880167765,16.0222222222,0.842289719626,0.0637595505618
1760,601328,交通银行,0.89,5.95,6.34,14.87,,6585000.0,5.71,,03-27,20070515.0,3.152,5.98,89.7208121827,6.7191011236,0.943217665615,0.0636418670439
1823,600897,厦门空港,1.54,4.14,,16.89,,45824.57,4.15,10派4.7,04-24,19960531.0,13.46,22.318,65.8098068351,14.4922077922,,0.0630605102732
1902,600456,宝钛股份,0.03,2.21,,0.33,,1192.91,2.27,10派0.5,03-27,20020412.0,12.522,17.063,36.2641750519,568.766666667,,0.0625962122881
1650,300407,凯发电气,1.4,5.26,10.77,19.18,0.65,7339.33,7.97,,04-14,20141203.0,6.667,15.209,128.12359382,10.8635714286,1.4121634169,0.0622055607588
1729,002539,云图控股,0.34,6.25,,4.95,,11351.56,6.4,,03-11,20110118.0,3.329,6.817,104.776209072,20.05,,0.0610825688072
1738,300126,锐奇股份,0.2,-47.08,3.38,6.16,0.11,6208.42,6.2,,03-28,20101013.0,5.977,12.084,102.175004183,60.42,3.57514792899,0.0606802030455
1571,603006,联明股份,0.95,-5.0,7.12,14.7,,6627.73,9.92,,03-18,20140630.0,5.861,15.488,164.255246545,16.3031578947,2.17528089888,0.0603938090786
1489,000777,中核科技,0.19,-37.84,,6.8,,7193.72,11.91,10派0.5,03-31,19970710.0,9.446,28.117,197.660385348,147.984210526,,0.0602548658348
1818,600850,华东电脑,0.78,4.16,,18.69,,24967.45,4.17,10派2.5,04-14,19940324.0,15.572,26.815,72.2001027485,34.3782051282,,0.0577561504937
1839,000009,中国宝安,0.2,-13.04,,9.19,,30332.5,3.74,10派0.2,04-29,19910625.0,5.763,9.508,64.9835155301,47.54,,0.0575530574099
1606,600657,信达地产,0.5,8.7,,10.31,,76767.85,9.06,10派1,03-21,19930524.0,3.002,7.769,158.794137242,15.538,,0.0570550031466
1819,600694,大商股份,4.18,4.24,,21.62,,122780.89,4.16,10派12.6,04-15,19931122.0,26.208,45.512,73.6568986569,10.8880382775,,0.0564780770825
1812,002605,姚记扑克,0.33,-47.73,,13.64,,12230.74,4.55,,04-09,20110805.0,9.954,18.022,81.0528430782,54.6121212121,,0.0561362171542
1889,600128,弘业股份,0.29,2.58,,4.86,,7055.72,2.59,10派1,04-30,19970901.0,8.147,11.913,46.225604517,41.0793103448,,0.0560295539033
1379,601800,中国交建,0.86,14.67,,13.36,,1388749.89,14.41,,03-31,20120309.0,3.688,13.355,262.120390456,15.5290697674,,0.054974738802
1892,002497,雅化集团,0.47,2.44,4.5,10.87,,22748.32,2.45,,03-28,20101109.0,4.296,6.24,45.251396648,13.2765957447,1.38666666667,0.0541419753087
1810,600853,龙建股份,0.03,4.67,,2.29,,1801.33,4.62,10派0.1,04-09,19940404.0,2.734,5.116,87.1250914411,170.533333333,,0.0530272040302
1834,300183,东软载波,1.1,2.98,8.4,13.69,1.12,24527.74,3.86,,04-24,20110222.0,14.75,25.684,74.1288135593,23.3490909091,3.05761904762,0.0520715200293
1296,300406,九强生物,2.02,11.6,7.93,33.35,1.26,21064.09,16.61,,03-12,20141030.0,4.453,18.684,319.582304065,9.2495049505,2.35611601513,0.0519740917714
1767,000524,岭南控股,0.13,0.0,,6.31,,3636.73,5.65,,03-14,19931118.0,5.92,12.383,109.172297297,95.2538461538,,0.0517530558566
1840,002343,慈文传媒,0.27,3.75,,4.57,,5427.53,3.73,,03-10,20100126.0,7.696,13.265,72.3622661123,49.1296296296,,0.0515462021907
1919,601929,吉视传媒,0.28,1.94,,9.14,,40978.92,1.91,,03-31,20120223.0,4.123,5.665,37.3999514916,20.2321428571,,0.0510695849546
1663,603009,北特科技,0.48,-5.88,,13.2,,4409.16,7.84,,04-29,20140718.0,3.315,8.43,154.298642534,17.5625,,0.0508105571847
1820,000002,万科A,1.43,4.38,7.99,19.17,,1574545.41,4.15,10派5,03-31,19910129.0,6.835,12.482,82.6188734455,8.72867132867,1.56220275344,0.0502306534443
1439,300390,天华超净,0.6,1.69,4.24,16.41,0.46,4164.0,13.03,,02-09,20140731.0,2.679,9.728,263.120567376,16.2133333333,2.29433962264,0.0495210242587
1771,000906,浙商中拓,0.22,4.76,,6.92,,7389.93,5.55,10派0.8,04-24,19990707.0,5.626,12.161,116.157127622,55.2772727273,,0.0477801071154
1860,000695,滨海能源,0.02,52.0,,1.06,,336.67,3.33,,03-13,19970218.0,7.47,12.76,70.8165997323,638.0,,0.0470228733459
1941,600523,贵航股份,0.46,2.22,,7.44,,13315.31,1.44,10派1.5,04-28,20011227.0,11.675,15.315,31.1777301927,33.2934782609,,0.0461868131868
1949,002022,科华生物,0.59,1.26,,24.74,,29197.39,1.26,,04-30,20040721.0,16.314,20.777,27.3568713988,35.2152542373,,0.0460578982747
1584,300376,易事特,0.98,-51.72,6.06,17.38,0.3,17353.63,9.53,,04-02,20140127.0,0.972,3.002,208.847736626,3.06326530612,0.495379537954,0.0456313300492
1200,603019,中科曙光,0.49,13.95,,13.92,,11584.43,19.81,,04-10,20141106.0,3.788,21.14,458.078141499,43.1428571429,,0.0432458967266
1900,600530,交大昂立,0.27,2.26,,4.98,,8487.14,2.28,10派1.5,04-18,20010702.0,3.05,4.72,54.7540983607,17.4814814815,,0.0416407185628
1578,601186,中国铁建,0.92,9.52,,13.24,,1134326.5,9.65,,03-31,20080310.0,4.402,14.704,234.02998637,15.9826086957,,0.0412340322267
1547,601390,中国中铁,0.48,9.55,,11.26,,1035997.2,10.51,,03-31,20071203.0,2.546,9.048,255.380989788,18.85,,0.0411541987081
1903,600655,豫园股份,0.7,2.35,,14.42,,100296.41,2.25,10派2.1,03-25,19920902.0,7.29,11.423,56.6941015089,16.3185714286,,0.0396866682797
1911,600765,中航重机,0.2,0.0,,4.56,,15647.81,2.07,10派0.4,03-25,19961106.0,12.39,18.919,52.6957223567,94.595,,0.0392821258999
1846,600611,大众交通,0.27,3.85,,7.15,,42329.31,3.69,10派0.9,04-03,19920807.0,3.962,7.777,96.2897526502,28.8037037037,,0.0383218348624
1877,300192,科斯伍德,0.16,-53.46,2.68,6.18,0.17,3952.47,2.86,,04-24,20110322.0,5.222,9.17,75.6032171582,57.3125,3.42164179104,0.0378290780142
1880,000582,北部湾港,0.72,2.43,,17.41,,59658.85,2.78,10派0.72,04-04,19951102.0,8.172,14.19,73.6417033774,19.7083333333,,0.0377503489531
1958,002396,星网锐捷,0.69,1.07,,11.64,,24175.27,1.08,,04-02,20100623.0,13.945,17.986,28.9781283614,26.0666666667,,0.0372694877506
1856,300362,天翔环境,0.33,-20.75,5.97,5.68,-0.67,3327.13,3.47,,04-25,20140121.0,4.807,9.431,96.1930517995,28.5787878788,1.5797319933,0.0360732915225
1701,603088,宁波精达,0.59,1.72,,11.59,,3742.88,7.09,,04-09,20141111.0,10.186,30.527,199.695660711,51.7406779661,,0.0355040263507
1923,002652,扬子新材,0.23,0.0,,6.42,,3685.26,1.81,,03-06,20120119.0,3.318,5.034,51.7179023508,21.8869565217,,0.0349975524476
1801,002337,赛象科技,0.26,4.0,,3.98,,5065.28,4.92,10转20,02-03,20100115.0,3.531,8.695,146.247521948,33.4423076923,,0.0336415956624
1922,601226,华电重工,0.59,1.82,,19.02,,36362.31,1.83,,04-09,20141211.0,7.876,12.181,54.6597257491,20.6457627119,,0.0334798606272
1711,600266,北京城建,1.11,-23.15,,13.1,,137278.88,6.88,10派2.7,03-28,19990203.0,7.294,22.379,206.813819578,20.1612612613,,0.0332666357308
1831,603606,东方电缆,0.55,-3.51,,11.24,,6501.57,3.92,,04-10,20141015.0,4.444,9.944,123.762376238,18.08,,0.0316735999999
1833,601998,中信银行,0.87,3.57,5.55,16.84,0.73,4069200.0,3.87,,03-21,20070427.0,3.415,7.625,123.279648609,8.76436781609,1.37387387387,0.0313920427554
1961,002666,德联集团,0.5,0.0,,10.35,,16150.95,1.04,,04-29,20120327.0,4.779,6.442,34.7980749111,12.884,,0.0298867107637
1965,603399,新华龙,0.16,-27.27,,5.13,,5539.59,0.99,,02-28,20120824.0,8.011,10.686,33.3915865685,66.7875,,0.0296481869159
1842,601727,上海电气,0.2,4.84,,7.65,,255448.7,3.72,,03-18,20081205.0,3.621,8.215,126.871030102,41.075,,0.0293211144972
1963,002232,启明信息,0.02,1.08,,0.77,,768.79,1.0,,03-21,20080509.0,7.562,10.192,34.7791589527,509.6,,0.028752851711
1896,600577,精达股份,0.17,-10.53,,6.66,,13488.47,2.42,10派1送1转9,03-24,20020911.0,1.833,3.388,84.8336061102,19.9294117647,,0.0285264308682
1987,002079,苏州固锝,0.06,0.0,,3.38,,4251.54,0.55,10派0.2,04-22,20061116.0,6.008,7.168,19.3075898802,119.466666667,,0.0284862068965
1796,601669,中国电建,0.5,5.06,,13.49,,478633.44,5.06,10派1,04-24,20111018.0,2.826,8.171,189.136588818,16.342,,0.026753152479
1939,000973,佛塑科技,0.08,0.0,,4.09,,8014.75,1.47,,03-14,20000525.0,3.938,6.106,55.0533265617,76.325,,0.0267013837638
1970,000598,兴蓉环境,0.25,-3.85,,10.59,,75203.34,0.87,10派0.25,03-07,19960529.0,5.627,7.493,33.1615425626,29.972,,0.0262352090033
1936,002534,杭锅股份,0.18,5.88,,2.69,,7064.17,1.5,,03-31,20110110.0,6.288,9.907,57.5540712468,55.0388888889,,0.0260624481901
1947,002095,生意宝,0.16,-20.0,,6.97,,3337.04,1.26,,04-29,20061215.0,17.692,26.264,48.4512774135,164.15,,0.0260055062996
1712,300359,全通教育,0.46,-34.29,3.82,13.12,0.27,4487.74,6.87,,04-10,20140121.0,4.384,15.978,264.461678832,34.7347826087,4.18272251309,0.0259772986027
1945,600120,浙江东方,1.22,1.67,,14.52,,61674.44,1.38,10派1.2,04-03,19971201.0,11.952,18.441,54.2921686747,15.1155737705,,0.0254180305132
1829,000821,京山轻机,0.03,0.0,,0.98,,1058.82,3.97,,04-16,19980626.0,3.768,9.683,156.979830149,322.766666667,,0.0252898732037
1976,600517,置信电气,0.23,-44.44,,12.92,,28557.06,0.76,,04-11,20031010.0,7.841,10.232,30.493559495,44.4869565217,,0.0249232956921
1994,300306,远方信息,0.75,0.0,8.7,8.97,0.76,9035.17,0.39,,03-28,20120329.0,10.742,12.443,15.8350400298,16.5906666667,1.43022988506,0.0246289241622
1935,600012,皖通高速,0.52,1.53,,11.83,,86086.56,1.53,10派2.3,03-30,20030107.0,3.552,5.864,65.0900900901,11.2769230769,,0.0235058823529
1944,002531,天顺风能,0.42,0.0,,8.97,,17488.63,1.39,,04-22,20101231.0,2.59,4.139,59.8069498069,9.85476190476,,0.0232414460943
1953,600507,方大特钢,0.43,0.0,,20.45,,56929.12,1.16,10派8,03-18,20030930.0,3.212,4.821,50.0933997509,11.211627907,,0.0231567433188
1841,002495,佳隆股份,0.13,4.03,,3.39,,3639.19,3.73,10派1送3.8转10,02-06,20101102.0,1.885,5.069,168.912466844,38.9923076923,,0.0220824434673
1917,600480,凌云股份,0.38,2.7,,6.96,,13712.28,1.92,10派1.2,03-21,20030815.0,6.774,12.797,88.9134927665,33.6763157895,,0.0215940229122
1943,600519,贵州茅台,13.44,-7.82,,31.96,,1534980.43,1.41,10派43.74送1,04-21,20010827.0,97.85,163.343,66.932038835,12.1534970238,,0.0210661444734
1915,002084,海鸥卫浴,0.1,0.0,,5.2,,4114.67,1.97,,04-27,20061124.0,4.644,9.164,97.3298880276,91.64,,0.0202404424779
1948,002358,森源电气,0.66,-8.33,,15.72,,26308.99,1.26,,04-29,20100210.0,10.559,17.287,63.7181551283,26.1924242424,,0.0197745838288
1938,600008,首创股份,0.28,1.5,,9.89,,61023.24,1.49,10派1.5,04-22,20000427.0,3.173,5.675,78.8528206744,20.2678571429,,0.0188959632294
1770,600317,营口港,0.08,-64.8,,5.6,,53966.66,5.58,10派0.1,04-22,20020131.0,1.081,4.701,334.875115634,58.7625,,0.0166629281768
1982,600082,海泰发展,0.06,5.17,,2.36,,4075.07,0.64,,04-23,19970620.0,4.87,6.87,41.067761807,114.5,,0.015584
1966,002723,金莱特,0.45,-22.67,,6.93,,4087.5,0.98,,04-23,20140129.0,7.877,12.999,65.0247556176,28.8866666667,,0.0150711831316
1992,300251,光线传媒,0.33,-49.23,3.12,13.08,-0.08,32932.5,0.42,,04-16,20110803.0,6.943,8.996,29.5693504249,27.2606060606,2.88333333333,0.0142038967365
1986,000727,华东科技,0.03,0.69,,2.94,,1040.89,0.57,,04-09,19970520.0,2.64,3.805,44.1287878788,126.833333333,,0.0129167381974
1962,600827,百联股份,0.61,1.67,,7.24,,104638.21,1.02,10派2.5,04-17,19940204.0,9.419,17.44,85.1576600488,28.5901639344,,0.0119777833188
1984,600992,贵绳股份,0.08,-32.57,,1.53,,2029.88,0.6,,03-28,20040514.0,6.733,10.35,53.7204812119,129.375,,0.0111689245231
1971,600743,华远地产,0.36,0.0,,18.25,,66162.28,0.85,10派1.2,04-25,19960909.0,2.169,4.088,88.4739511296,11.3555555556,,0.00960734757686
1950,000402,金融街,0.97,1.04,,12.61,,292745.52,1.24,10派2.5,03-31,19960626.0,4.561,11.224,146.086384565,11.5711340206,,0.00848812847065
1899,300401,花园生物,0.51,-5.56,7.82,6.29,-0.13,3728.72,2.34,,03-28,20141009.0,4.607,17.522,280.334273931,34.3568627451,2.24066496164,0.00834717770035
1981,000835,长城动漫,0.02,1.04,1.35,1.4,,593.99,0.66,,04-25,19990625.0,5.19,9.59,84.7784200385,479.5,7.1037037037,0.007785
1996,600988,赤峰黄金,0.54,-33.33,,32.24,,22887.22,0.35,,03-31,20040414.0,6.31,9.62,52.4564183835,17.8148148148,,0.00667220543807
1978,300395,菲利华,1.33,-7.08,10.04,16.45,0.55,6962.96,0.7,,03-17,20140910.0,5.497,11.711,113.043478261,8.80526315789,1.16643426295,0.0061923076923
1985,600639,浦东金桥,0.46,0.59,,8.24,,42973.38,0.57,10派1.4,03-14,19930326.0,11.335,23.217,104.825760918,50.4717391304,,0.005437594681
1990,600588,用友网络,0.47,-17.54,3.4,15.74,0.69,55025.06,0.43,10派3转2,03-20,20010518.0,9.258,19.159,106.945344567,40.7638297872,5.635,0.00402074537925
1997,300352,北信源,0.25,-50.98,2.63,10.07,-0.07,6799.39,0.3,,04-24,20120912.0,2.827,4.999,76.8305624337,19.996,1.90076045627,0.0039046961326
1998,000768,中航飞机,0.13,0.3,,3.0,,35192.27,0.3,10派1,03-31,19970626.0,9.428,18.738,98.7484089945,144.138461538,,0.0030380236305
2001,600011,华能国际,0.75,0.0,,16.27,,1054575.05,0.24,10派3.8,03-25,20011206.0,4.159,7.735,85.9822072614,10.3133333333,,0.00279127516778
2002,600811,东方集团,0.63,0.1,,11.21,,104212.24,0.1,10派0.3,04-30,19940106.0,4.798,7.289,51.9174656107,11.5698412698,,0.0019261340827
2011,002728,特一药业,0.94,-12.15,,15.71,,8019.37,-0.45,,02-03,20140731.0,9.026,20.813,130.589408376,22.1414893617,,-0.00344591499109
2012,002724,海洋王,0.48,-2.8,,15.29,,17162.88,-0.49,,04-24,20141104.0,7.05,15.846,124.765957447,33.0125,,-0.00392735334242
2010,600019,宝钢股份,0.35,0.0,,5.16,,579234.91,-0.45,10派1.8,03-27,20001212.0,3.742,6.571,75.6012827365,18.7742857143,,-0.00595227995758
2018,601018,宁波港,0.22,0.0,2.4,9.5,0.21,281863.2,-0.75,,03-31,20100928.0,2.273,4.441,95.3805543335,20.1863636364,1.85041666667,-0.00786323800738
2020,600863,内蒙华电,0.23,-36.11,,11.76,,136250.13,-0.95,10派1.8,04-28,19940520.0,1.992,4.32,116.86746988,18.7826086957,,-0.00812886597935
2023,600599,熊猫金控,0.08,-11.11,,1.85,,1250.8,-1.17,10派0.8,03-31,20010828.0,9.695,22.876,135.9566787,285.95,,-0.00860568242169
2051,600061,国投安信,0.01,0.0,,1.02,,620.13,-2.44,,04-18,19970519.0,6.054,22.645,274.050214734,2264.5,,-0.00890347778916
2040,002207,*ST准油,0.04,-60.0,,1.68,,989.8,-2.01,,03-24,20080128.0,8.316,17.795,113.985088985,444.875,,-0.017633885431
2026,000812,陕西金叶,0.16,-1.23,,8.4,,7159.13,-1.22,10派0.2,03-31,19980623.0,4.054,6.706,65.416872225,41.9125,,-0.0186496229261
2118,002544,杰赛科技,0.18,-35.71,,8.33,,9146.92,-5.69,,04-22,20110128.0,7.358,27.765,277.344387062,154.25,,-0.0205160092125
2039,300160,秀强股份,0.2,-1.96,5.81,3.41,0.56,3648.2,-1.98,,04-17,20110113.0,2.663,5.043,89.3728877206,25.215,0.867986230637,-0.0221543697479
1960,002236,大华股份,1.01,1.0,,24.44,,114267.85,1.04,,03-20,20080520.0,16.091,8.672,-46.1065191722,8.58613861386,,-0.0225564631352
2021,002270,华明装备,0.1,0.0,,3.14,,1837.5,-0.96,10派0.5,02-07,20080905.0,8.211,11.678,42.2238460602,116.78,,-0.0227359676954
2136,601016,节能风电,0.11,-9.02,,6.31,,18204.22,-6.7,,03-18,20140929.0,1.285,5.066,294.241245136,46.0545454545,,-0.0227704311029
2030,300328,宜安科技,0.44,-1.56,5.59,8.11,0.26,4891.85,-1.56,,03-03,20120619.0,5.214,8.566,64.2884541619,19.4681818182,1.53237924866,-0.0242656324582
2035,300048,合康新能,0.13,0.0,4.5,2.9,0.02,4370.93,-1.7,,03-27,20100120.0,2.855,4.635,62.3467600701,35.6538461538,1.03,-0.0272668539326
2065,600795,国电电力,0.35,-4.4,,15.38,,607454.78,-3.26,10派1.5,03-31,19970318.0,2.009,4.194,108.760577402,11.9828571429,,-0.0299740961098
2046,002058,威尔泰,0.04,0.0,,3.0,,584.17,-2.29,,03-31,20060802.0,7.094,11.621,63.8144911193,290.525,,-0.0358852661807
2055,000539,粤电力A,0.69,-2.82,,14.94,,300397.71,-2.67,10派2送2,04-18,19931126.0,3.522,6.069,72.3168654174,8.79565217391,,-0.0369208480565
2093,300220,金运激光,0.09,-15.5,2.33,2.33,0.09,678.98,-4.27,,04-24,20110525.0,12.863,27.545,114.141335614,306.055555556,11.821888412,-0.0374097602506
2034,300200,高盟新材,0.23,0.0,3.55,6.48,0.33,4890.5,-1.7,,03-27,20110407.0,9.28,13.441,44.838362069,58.4391304348,3.7861971831,-0.0379139629896
2183,300400,劲拓股份,0.49,-16.95,4.49,12.66,0.39,3208.95,-8.67,,03-31,20141010.0,3.259,10.656,226.971463639,21.7469387755,2.37327394209,-0.0381986345816
2107,300366,创意信息,0.72,-15.29,6.01,12.78,-0.58,4059.84,-5.01,,04-25,20140127.0,3.599,8.051,123.701028063,11.1819444444,1.33960066556,-0.0405008760109
2086,601107,四川成渝,0.32,-4.09,,8.51,,96921.41,-4.06,,03-27,20090727.0,2.643,5.16,95.2326901249,16.125,,-0.0426324195471
2016,002324,普利特,0.73,0.0,,12.97,,19604.5,-0.63,10派1,04-24,20091218.0,17.188,19.674,14.4635792413,26.9506849315,,-0.043557683025
2113,000560,昆百大A,0.42,-7.01,,6.1,,7106.27,-5.25,10派0.3,04-29,19940202.0,3.149,6.738,113.972689743,16.0428571429,,-0.0460636667595
2140,002468,申通快递,0.03,0.0,,1.15,,833.0,-6.73,,04-14,20100908.0,5.941,14.51,144.234977277,483.666666667,,-0.0466599719919
2063,000514,渝开发,0.15,-3.27,,4.46,,12238.85,-3.24,10派0.2,03-10,19930712.0,4.283,7.05,64.6042493579,47.0,,-0.0501514998193
1959,002683,宏大爆破,0.73,-2.67,,10.64,,16570.35,1.05,,04-18,20120612.0,30.547,24.308,-20.4242642485,33.298630137,,-0.0514094406156
