,Unnamed: 0,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend,net_profits_2016,profits_yoy_2016,percent_2016,net_profits_2015,profits_yoy_2015,percent_2015,net_profits_2014,profits_yoy_2014,percent_2014
547,949,300554,三超新材,0.44,26.6,,6.71,,1922.07,40.66,,08-25,20170421,17.99,78.8,338.021122846,179.090909091,,0.120288340733,3791.72,13.17,,3350.41,13.39,,2954.77,30.78,
548,857,603881,数据港,0.28,16.67,,7.47,,5636.91,47.6,,08-11,20170208,9.353,47.9,412.135143804,171.071428571,,0.115496095675,7822.88,8.44,,7214.16,22.09,,5908.67,77.48,
549,1152,002895,川恒股份,0.25,30.5,,5.64,,8997.56,30.5,,08-07,20170825,8.44,31.6,274.407582938,126.4,,0.111148531952,12233.42,4.26,,11734.08,126.32,,5184.84,-95.18,
550,970,300688,创业黑马,0.3,42.86,3.75,8.3,-0.27,1526.81,39.6,,08-09,20170810,12.9,71.29,452.635658915,237.633333333,19.0106666667,0.0874875834903,4053.8,660.68,,532.92,-25.55,,715.81,-520.53,
551,1124,300685,艾德生物,0.73,30.36,,13.36,,4407.48,31.68,,08-29,20170802,16.63,88.27,430.787733013,120.917808219,,0.0735396984924,6703.39,217.92,,2108.52,10.17,,1913.89,-13.2,
552,1073,300666,江丰电子,0.11,22.22,,5.07,,2058.4,34.23,,08-21,20170615,5.57,47.41,751.166965889,431.0,,0.0455690965583,5494.08,130.41,,2384.48,24.94,,1908.53,2.82,
553,1131,601116,三江购物,0.16,31.27,,4.08,,6605.7,31.32,,08-18,20110302,42.218,26.45,-37.3489980577,165.3125,,-0.838576712329,10111.08,50.69,238.258152392,6710.03,-38.89,49.8859132941,10980.63,-26.83,3.67280876494
554,1016,002800,天顺股份,0.27,9.0,,4.75,,2005.67,36.97,,08-25,20160530,63.765,36.5,-42.7585666118,135.185185185,,-0.86462206125,3543.48,8.27,592.119830674,3272.91,1.06,,3238.43,2.14,
555,1100,300371,汇中股份,0.09,32.56,,2.0,,1099.44,32.56,,08-16,20140123,39.162,24.5,-37.4393544763,272.222222222,,-0.869673114172,5292.06,-21.2,8.37092176993,6715.79,-9.68,72.1465320122,7435.69,23.75,11.6061459939
556,1125,002620,瑞和股份,0.2,-56.44,,3.51,,7092.53,31.67,,08-26,20110929,21.735,13.94,-35.8638141247,69.7,,-0.883062796664,9495.27,46.51,39.7928994083,6480.83,18.28,137.991734272,5479.33,-32.34,-1.59662599789
557,1013,600735,新华锦,0.09,37.05,,4.44,,3464.47,37.21,,08-30,19960726,20.74,12.09,-41.7068466731,134.333333333,,-0.892179653179,5565.29,42.14,-13.6552872606,3915.27,-32.16,128.088500617,5771.05,25.81,110.115722267
558,1158,000757,浩物股份,0.05,25.0,,3.71,,2164.9,30.18,,08-23,19970627,10.88,7.38,-32.1691176471,147.6,,-0.938166857142,2631.98,75.07,-14.7335423197,1503.35,-17.3,78.4615384615,1817.84,-66.99,44.4444444444
559,1055,603308,应流股份,0.13,30.0,,2.01,,5603.18,35.11,,08-30,20140122,21.861,14.02,-35.8675266456,107.846153846,,-0.978879875017,5468.25,-27.1,-29.8089580992,7500.53,-29.44,75.1785814725,10630.06,-34.67,81.2703915171
560,1139,002380,科远股份,0.21,23.53,,2.48,,4933.25,30.88,,07-28,20100331,28.609,20.09,-29.7773427942,95.6666666667,,-1.03703007395,8248.51,34.62,-28.1650178275,6127.34,44.07,245.082748462,4252.93,32.03,1.79941783541
561,1110,603990,麦迪科技,0.17,0.0,,3.42,,1368.02,32.11,,08-01,20161208,54.807,38.69,-29.406827595,227.588235294,,-1.09192329218,4520.57,16.04,294.692496039,3895.6,-0.74,,3924.65,26.25,
562,1038,300503,昊志机电,0.14,-56.25,,4.98,,3845.74,36.03,,08-29,20160309,27.123,18.37,-32.2715038897,131.214285714,,-1.11646485776,6278.08,44.5,635.239902413,4344.57,8.32,,4010.95,-47.25,
563,995,002798,帝王洁具,0.28,12.0,,4.07,,2413.02,38.48,,08-03,20160525,66.585,43.75,-34.2945107757,156.25,,-1.12204545654,5063.11,-5.22,430.388720726,5342.19,19.9,,4455.51,-14.58,
564,741,002323,雅百特,0.16,57.4,,13.32,,11652.74,57.34,,08-22,20091218,15.096,7.83,-48.1319554849,48.9375,,-1.19130834021,24090.29,-9.5,21.5556808117,26619.05,2020.7,70.6609866703,1255.2,-57.37,57.6131687243
565,1104,300447,全信股份,0.23,-22.73,,9.5,,6366.59,32.36,,08-22,20150422,32.556,23.72,-27.1409264037,103.130434783,,-1.19229533726,9090.5,26.66,9.51660106973,7177.19,45.72,495.612101783,4925.17,17.08,
566,1132,300548,博创科技,0.51,-1.92,,7.33,,4201.48,31.29,,08-25,20161012,84.292,62.45,-25.9123048451,122.450980392,,-1.20753441992,6790.59,54.56,454.625608633,4393.53,75.85,,2498.44,-29.37,
567,1143,603060,国检集团,0.26,-1.9,,5.94,,5670.68,30.79,,08-28,20161109,35.144,26.49,-24.6244024585,101.884615385,,-1.25038567136,11577.34,10.39,193.527102648,10487.92,23.18,,8514.21,9.38,
568,1010,002828,贝肯能源,0.15,0.0,,1.56,,1810.81,37.6,,08-23,20161208,38.411,27.0,-29.7076358335,180.0,,-1.26566786434,6260.89,-4.01,167.691128302,6522.29,-5.48,,6900.36,-32.17,
569,959,000715,中兴商业,0.12,39.77,,2.82,,3445.52,40.29,,08-19,19970508,15.733,10.75,-31.6722811924,89.5833333333,,-1.27209024684,8867.11,26.91,13.3256500756,6986.9,-16.52,25.3996928913,8369.06,-21.52,-14.5690253878
570,1022,300445,康斯特,0.11,34.7,,4.39,,1844.56,36.7,,08-16,20150424,28.537,20.32,-28.7941970074,184.727272727,,-1.27456237069,4408.01,3.31,-0.844336344684,4266.6,22.46,383.860121049,3483.96,12.07,
571,1095,000018,神州长城,0.16,33.33,,14.39,,26860.65,32.78,,08-12,19920616,10.614,7.89,-25.6642170718,49.3125,,-1.27726475771,47366.19,36.64,-17.3428860681,34664.87,7978.68,91.4281454979,429.09,-47.77,168.534827862
572,978,600272,开开实业,0.07,40.0,,3.34,,1631.54,39.12,,08-25,20010228,19.218,13.36,-30.4818399417,190.857142857,,-1.28338709457,2129.22,7.28,1.74175446027,1984.7,-45.39,27.2929442685,3634.53,42.83,45.0112381511
573,1080,300468,四方精创,0.27,32.42,,3.25,,2803.8,33.63,,07-25,20150527,55.264,40.86,-26.0639837869,151.333333333,,-1.29028625382,7563.28,49.36,-32.9922157286,5063.82,-39.92,235.532953621,8428.38,2.55,
574,1037,603663,三祥新材,0.18,5.88,,5.4,,2353.81,36.09,,08-16,20160801,36.396,26.34,-27.6294098253,146.333333333,,-1.30621682577,3933.16,18.84,380.538684975,3309.64,9.08,,3034.13,-14.87,
575,1153,600834,申通地铁,0.1,30.44,,3.15,,4584.21,30.44,,08-30,19940224,14.765,11.33,-23.2644768033,113.3,,-1.30843260553,5194.22,-24.68,-23.3385254413,6896.52,-34.43,92.8700180252,10517.47,-12.75,49.4686424188
576,924,601811,新华文轩,0.4,29.03,,5.96,,49792.49,42.25,,08-30,20160808,21.814,14.79,-32.1995049051,36.975,,-1.31213197608,64746.23,0.03,119.721998388,64726.95,2.29,,63278.74,1.59,
577,1151,300339,润和软件,0.09,-35.71,,1.84,,6529.17,30.58,,08-23,20120718,15.181,11.7,-22.9299782623,130.0,,-1.33362533755,30357.91,55.93,-35.9559568005,19469.01,76.94,150.862525135,11002.91,42.58,41.5792628109
578,993,603393,新天然气,0.69,4.55,,6.06,,11050.73,38.51,,08-25,20160912,52.147,37.09,-28.8741442461,53.7536231884,,-1.33371918045,20336.18,1.48,65.6775218427,20040.5,-7.63,,21696.64,7.36,
579,865,300508,维宏股份,0.69,26.55,,8.58,,3930.2,46.93,,08-04,20160419,121.235,78.6,-35.167237184,113.913043478,,-1.33448072006,4436.33,-14.17,358.598123771,5168.97,-15.9,,6146.02,36.01,
580,1134,603606,东方电缆,0.09,28.57,,3.25,,2809.83,31.12,,08-19,20141015,15.326,11.82,-22.8761581626,131.333333333,,-1.36036828294,5185.34,2.92,-12.5228310502,5038.4,-22.5,76.1866452132,6501.57,3.92,123.762376238
581,1075,600468,百利电气,0.04,-13.16,,2.03,,3588.3,33.94,,08-29,20010615,8.653,6.5,-24.8815439732,162.5,,-1.36406326057,5325.52,218.13,-26.4763361373,1674.02,-65.54,33.6171662125,4858.52,43.81,38.8836329234
582,1064,600232,金鹰股份,0.03,31.82,,0.91,,1070.97,34.77,,08-29,20000602,12.581,9.42,-25.1251887767,314.0,,-1.38387019931,2905.64,-2.64,14.6228134111,2984.48,16.13,84.999157256,2569.84,122.8,29.8533595973
583,1102,300429,强力新材,0.29,-58.79,,7.43,,7420.44,32.49,,08-29,20150324,31.872,24.45,-23.2868975904,84.3103448276,,-1.39520517381,11601.56,34.1,-28.5012450367,8651.38,27.25,564.237818507,6798.86,18.73,
584,988,000936,华西股份,0.09,28.57,,1.7,,8252.19,38.59,,08-25,19990810,9.629,7.05,-26.7836743172,78.3333333333,,-1.4408030632,60445.1,604.46,-29.4630430005,8580.33,52.38,128.048780488,5630.88,25.64,66.0932297447
585,786,002802,洪汇新材,0.35,12.9,,6.71,,3800.4,52.87,,08-15,20160629,57.184,36.29,-36.5381925014,103.685714286,,-1.44697907533,5262.01,15.98,404.312549608,4537.01,46.9,,3088.59,-25.5,
586,986,603339,四方冷链,0.33,10.0,,5.1,,6917.06,38.79,,08-10,20160519,37.034,27.13,-26.7429929254,82.2121212121,,-1.45047340469,12444.31,-1.01,154.127496054,12571.0,-8.95,,13806.24,38.54,
587,1077,002574,明牌珠宝,0.11,37.5,,1.81,,5583.05,33.8,,08-19,20110422,11.503,8.83,-23.2374163262,80.2727272727,,-1.4545506921,4371.38,-28.69,-45.2967471942,6129.86,-69.3,108.321775312,19964.38,139.26,15.2283105023
588,1140,300189,神农基因,0.01,29.41,,0.47,,680.47,30.88,,08-30,20110316,5.25,4.16,-20.7619047619,416.0,,-1.48733944954,1703.69,127.84,-29.1497975709,747.75,-108.45,174.749721913,-8847.71,-330.31,-8.35881753313
589,1000,300421,力星股份,0.28,18.61,,3.13,,3644.44,38.21,,08-23,20150217,34.916,26.07,-25.3350899301,93.1071428571,,-1.50818489713,5813.78,7.34,-5.6247803876,5416.26,3.4,248.699340245,5238.1,5.24,
590,1128,000785,武汉中商,0.18,38.46,,5.58,,4448.02,31.43,,08-26,19970711,14.26,11.29,-20.8274894811,62.7222222222,,-1.50906329966,204.11,-104.25,-12.5153374233,-4798.53,-283.81,91.5618756611,2610.57,-38.53,48.706745893
591,963,002593,日上集团,0.05,-28.57,,1.76,,3256.42,40.19,,08-22,20110628,7.29,5.37,-26.3374485597,107.4,,-1.5259640625,6884.33,96.49,-39.5973154362,3503.64,-11.34,172.992535625,3951.82,11.28,71.956437184
592,1061,300472,新元科技,0.04,0.0,,1.04,,403.03,34.92,,08-22,20150611,34.972,27.02,-22.7381905524,675.5,,-1.53574225352,1619.69,-35.8,-9.63540993773,2522.82,-26.95,325.753575358,3453.55,3.59,
593,1159,300246,宝莱特,0.26,30.14,,7.98,,3829.21,30.15,,08-25,20110719,33.28,26.83,-19.3810096154,103.192307692,,-1.55564651163,6714.35,180.71,-19.1448007775,2391.9,-29.24,92.2466137319,3380.15,16.86,16.6122004357
594,957,002698,博实股份,0.06,20.0,,2.36,,4332.59,40.39,,08-29,20120911,15.48,11.47,-25.9043927649,191.166666667,,-1.55919501247,10982.21,-37.88,-46.6997211032,17679.28,-5.62,104.326720135,18732.38,-9.63,-16.6920642363
595,652,002105,信隆健康,0.08,68.0,,6.22,,3101.43,70.0,,08-18,20070112,14.42,8.14,-43.5506241331,101.75,,-1.60732484077,2855.17,-152.07,20.4678362573,-5483.14,-1156.16,83.7016574586,519.16,22.96,76.5375237063
596,955,600090,同济堂,0.17,0.0,,4.41,,24550.14,40.45,,08-25,19970616,11.75,8.8,-25.1063829787,51.7647058824,,-1.6111440678,47278.37,3589.21,-40.203562341,1281.53,-66.06,141.697416974,3775.92,-64.75,17.316017316
597,844,300529,健帆生物,0.36,33.33,,11.96,,14901.14,48.26,,08-29,20160802,46.745,32.89,-29.63953364,91.3611111111,,-1.62823074702,20211.85,0.84,263.124368834,20044.1,25.24,,16004.82,26.24,
598,895,000949,新乡化纤,0.04,18.24,,1.36,,4887.77,44.65,,08-11,19991021,6.168,4.48,-27.3670557717,112.0,,-1.63152369668,11501.55,-16.84,17.8448605273,13830.84,52.72,20.4048769266,9056.58,198.71,54.9180327869
599,931,002823,凯中精密,0.26,-46.94,,7.09,,7477.27,41.83,,08-19,20161124,23.132,17.27,-25.3415182431,66.4230769231,,-1.65065090413,12870.26,41.04,170.803090611,9125.45,20.14,,7595.85,-0.55,
600,852,600796,钱江生化,0.12,46.25,,5.71,,3532.92,47.88,,08-18,19970408,12.357,8.78,-28.9471554584,73.1666666667,,-1.65404853229,3283.21,23.69,-5.82990397805,2654.36,18.55,82.3259691538,2239.01,-26.94,31.2123974476
601,1120,000887,中鼎股份,0.51,24.39,,9.22,,62404.37,31.93,,08-30,19981203,25.823,20.85,-19.258025791,40.8823529412,,-1.65801003418,90104.69,26.25,10.3216986372,71370.59,25.97,71.2665544743,56658.94,45.87,72.1284634761
602,1015,600382,广东明珠,0.36,0.0,,3.44,,16717.47,36.99,,08-10,20010118,18.164,14.15,-22.0986566835,39.3055555556,,-1.67385739911,17720.27,12.74,15.202638422,15717.26,-81.38,6.96743554953,84391.77,319.09,106.182682893
603,1081,300244,迪安诊断,0.33,32.0,,8.69,,18107.73,33.59,,08-18,20110719,31.981,25.59,-19.9837403458,77.5454545455,,-1.68086651541,26276.09,50.33,-17.0272934828,17479.47,40.3,105.93043757,12458.44,44.71,27.6478210462
604,952,002107,沃华医药,0.1,42.86,,7.08,,3590.97,40.52,,08-30,20070124,16.51,12.56,-23.9248940036,125.6,,-1.69363341772,4880.94,-31.61,-35.8934534441,7136.57,95.27,136.774846005,3654.8,244.1,125.992104716
605,1074,002734,利民股份,0.49,8.89,,4.91,,7897.19,33.98,,08-30,20150127,33.803,27.12,-19.7704345768,55.3469387755,,-1.71872802634,11299.23,67.55,0.817203018283,6743.96,39.43,250.758447536,4836.68,-7.77,
606,938,002612,朗姿股份,0.14,41.35,,2.18,,5427.92,41.35,,08-22,20110830,18.051,13.73,-23.9377319816,98.0714285714,,-1.72739840315,16401.58,120.28,-51.8498759636,7445.64,-38.58,228.073860156,12122.49,-48.14,-13.758490566
607,896,002193,如意集团,0.07,-12.5,,0.78,,1935.5,44.64,,08-22,20071207,22.419,16.7,-25.5096123824,238.571428571,,-1.74992858891,3276.79,91.42,15.7946387067,1711.84,-1054.1,96.6781796018,-179.42,-174.93,29.1355109537
608,1044,000766,通化金马,0.13,24.52,,2.95,,12468.26,35.71,,08-18,19970430,17.56,13.98,-20.3872437358,107.538461538,,-1.75158547486,21346.15,3010.27,4.89844683393,686.31,32.86,162.382445141,516.56,26.23,18.5873605948
609,989,000025,特力A,0.08,38.53,,2.71,,2459.69,38.59,,08-31,19930621,55.27,43.17,-21.8925275918,539.625,,-1.76270190083,2719.36,-36.42,-34.1082498808,4276.88,313.42,735.458167331,1034.52,49.92,14.3507972665
610,1091,603203,快克股份,0.49,-23.44,,9.07,,5915.56,32.96,,08-22,20161108,47.969,39.04,-18.6141049428,79.6734693878,,-1.77070023519,10319.67,26.43,217.717578487,8162.4,9.86,,7429.69,28.24,
611,877,000638,万方发展,0.02,44.83,,1.16,,520.63,45.67,,08-31,19961126,14.88,11.14,-25.1344086022,557.0,,-1.81703101604,1044.07,-129.5,-51.2929623568,-3539.38,-1269.91,375.856697819,302.54,-125.15,50.7042253521
612,1070,600986,科达股份,0.23,35.29,,4.23,,20415.87,34.44,,07-29,20040426,15.205,12.35,-18.7767181848,53.6956521739,,-1.83418633976,41576.12,254.9,-27.2975040643,11714.85,118.79,197.877795186,5354.29,36.66,51.9368102142
613,643,603703,盛洋科技,0.09,80.0,,3.82,,2024.19,71.3,,08-29,20150423,35.554,21.75,-38.8254486134,241.666666667,,-1.83642436975,2730.29,-22.02,16.1326147313,3501.33,-36.35,372.891566265,5500.54,37.1,
614,1148,600589,广东榕泰,0.09,30.99,,2.16,,6528.33,30.64,,08-22,20010612,8.689,7.24,-16.6762573369,80.4444444444,,-1.83734271911,10086.82,385.41,-47.8326128722,2078.0,-32.84,194.06779661,3093.95,-43.38,14.3780290792
615,961,603313,梦百合,0.47,4.44,,6.77,,11315.93,40.28,,08-26,20161013,36.989,28.93,-21.7875584633,61.5531914894,,-1.84876153369,20039.55,22.0,73.0074836296,16426.08,25.56,,13082.47,20.98,
616,1030,600774,汉商集团,0.04,35.48,,1.27,,730.2,36.43,,07-28,19961108,22.498,18.09,-19.592852698,452.25,,-1.85935149728,1164.37,14.32,-15.0634249471,1018.51,-47.95,79.2394099337,1956.71,17.14,78.3705491853
617,1012,300420,五洋科技,0.09,-74.02,,3.86,,4406.62,37.3,,08-08,20150217,12.495,9.99,-20.0480192077,111.0,,-1.86053293413,7268.71,235.01,1.23966942149,2169.72,-29.96,524.279210926,3097.77,-19.22,
618,793,300148,天舟文化,0.13,-8.84,,2.51,,11013.98,52.4,,08-08,20101215,16.008,11.52,-28.035982009,88.6153846154,,-1.86902673797,24356.9,38.22,42.5721410759,17621.79,49.01,18.714315923,11825.77,481.86,5.92451562325
619,1135,600523,贵航股份,0.34,30.77,,4.62,,9847.08,31.01,,08-28,20011227,22.708,18.98,-16.4171217192,55.8235294118,,-1.88888165236,17323.95,4.64,3.31680240229,16556.4,24.34,43.5128958537,13315.31,1.44,31.1777301927
620,958,603131,上海沪工,0.21,-47.5,,6.64,,4228.16,40.32,,08-23,20160607,29.061,22.88,-21.2690547469,108.952380952,,-1.89571189128,6925.9,42.86,302.730044346,4848.14,-4.44,,5073.57,0.4,
621,780,002290,中科新材,0.13,44.44,,2.49,,3033.45,53.23,,08-28,20090903,22.58,16.29,-27.856510186,125.307692308,,-1.91086391097,2796.62,-1.07,-29.8409147402,2826.81,-123.13,188.283769258,-12222.31,-507.3,7.86473429952
622,1161,603123,翠微股份,0.11,29.89,,2.01,,5925.69,30.13,,08-26,20120503,10.355,8.73,-15.6929019797,79.3636363636,,-1.91997630769,11210.58,-32.51,-2.60534236268,16609.55,0.0,3.17321688501,16609.02,24.5,23.8432880663
623,934,300177,中海达,0.06,41.58,,1.52,,2427.01,41.54,,08-19,20110215,14.837,11.64,-21.5474826447,194.0,,-1.9278354082,1888.29,1116.25,-22.5100537943,155.26,-98.44,40.7350238883,9959.05,-7.6,2.42415117067
624,935,603007,花王股份,0.22,-56.86,,8.37,,7285.21,41.54,,08-10,20160826,21.204,16.68,-21.3355970572,75.8181818182,,-1.94698090185,7194.81,6.11,280.068112565,6780.61,21.9,,5562.65,-2.51,
625,975,300341,麦迪电气,0.11,40.37,,5.4,,5431.48,39.24,,08-29,20120726,10.841,8.66,-20.1180702887,78.7272727273,,-1.95048528198,11366.89,19.96,-20.2281089036,9475.52,151.97,121.335504886,3760.51,-15.67,47.4543707973
626,592,600173,卧龙地产,0.12,80.88,,5.25,,8926.19,81.69,,07-27,19990415,11.43,6.66,-41.7322834646,55.5,,-1.95747735849,8074.36,33.67,15.5012126112,6040.52,-76.77,42.7788197951,25999.83,297.52,152.036363636
627,638,002740,爱迪尔,0.09,50.0,,2.15,,3121.84,72.2,,08-14,20150122,15.418,9.84,-36.1784926709,109.333333333,,-1.99566081033,5779.58,-14.22,-12.0378822455,6737.88,-22.88,167.562204244,8737.37,-3.96,
628,942,600568,中珠医疗,0.24,17.76,,2.91,,17313.53,41.12,,08-31,20010518,8.913,7.08,-20.565466173,29.5,,-1.99946841244,29417.41,300.72,4.56358517128,7341.1,126.53,73.2168258484,3240.64,-48.09,62.7314814815
629,1118,002132,恒星科技,0.06,20.0,,2.68,,7552.84,31.98,,08-29,20070427,6.51,5.48,-15.821812596,91.3333333333,,-2.02126019418,10576.31,167.81,32.2095857027,3949.14,-13.17,59.4043379735,4548.39,44.9,45.7075471698
630,661,603101,汇嘉时代,0.27,33.55,,5.2,,6449.83,68.73,,08-10,20160506,25.064,16.72,-33.2907756144,61.9259259259,,-2.0645358581,9661.01,-7.06,98.4952878752,10394.81,-1.89,,10595.39,18.15,
631,918,000880,潍柴重机,0.08,42.35,,1.68,,2211.84,42.52,10派0.2,08-31,19980402,14.01,11.14,-20.4853675946,139.25,,-2.07562787456,1967.96,-34.24,-15.1937046005,2992.76,-35.38,44.6584938704,4631.62,18.01,49.0861618799
632,771,603518,维格娜丝,0.3,50.0,,3.02,,4457.31,54.11,,08-25,20141203,33.29,24.62,-26.0438570141,82.0666666667,,-2.07764925029,10032.79,-10.51,-0.609064310026,11211.31,-18.92,9.24687693663,13827.79,1.99,29.1449031171
633,743,300160,秀强股份,0.19,57.23,,8.86,,11382.88,57.26,,08-22,20110113,11.967,8.68,-27.4672014707,45.6842105263,,-2.08466814725,11954.7,97.76,-3.77904639382,6045.02,65.7,146.619075947,3648.2,-1.98,89.3728877206
634,906,300326,凯利泰,0.13,-27.85,,5.03,,9501.99,43.58,,08-29,20120613,11.096,8.8,-20.6921413122,67.6923076923,,-2.10611358885,15884.09,31.66,-8.33539859562,12064.81,93.87,77.077238151,6223.03,-2.84,-18.2394450425
635,982,300188,美亚柏科,0.07,34.69,,1.72,,3252.79,38.95,,08-25,20110316,21.343,17.49,-18.0527573443,249.857142857,,-2.15756514405,18262.4,37.14,-57.7600538315,13316.5,16.2,287.692779866,11460.21,103.6,52.3971000935
636,886,300239,东宝生物,0.03,45.3,,1.67,,1214.1,45.43,,08-25,20110706,8.055,6.36,-21.04283054,212.0,,-2.1589300885,1922.7,226.46,-12.8058021217,588.96,20.49,68.7614176105,488.81,-88.54,-2.9948608896
637,870,603025,大豪科技,0.4,48.15,,12.03,,17752.37,46.04,,08-10,20150422,38.534,30.41,-21.0826802304,76.025,,-2.18378306254,23875.67,28.84,-3.37027935202,18531.75,-15.34,155.775768071,21890.23,-18.54,
638,561,600158,中体产业,0.02,90.48,,0.85,,1347.92,89.48,,08-31,19980327,23.539,13.93,-40.8216151918,696.5,,-2.19197598085,6100.99,-21.37,-9.47931087525,7759.21,-24.76,47.4316815966,10312.1,-24.35,132.721994986
639,1071,300006,莱美药业,0.05,25.0,,2.64,,4343.57,34.39,,08-25,20091030,8.385,7.08,-15.5635062612,141.6,,-2.20965632184,698.11,-66.13,-23.7657968906,2061.24,122.15,34.2979242979,927.87,-84.74,3.39603585406
640,981,000523,广州浪奇,0.03,65.0,,0.96,,1708.88,39.06,,08-26,19931108,11.337,9.36,-17.4384757872,312.0,,-2.23987465858,3927.16,23.34,-24.5507786503,3184.07,-27.51,51.5940274415,4392.47,37.47,8.26870562534
641,1119,002433,太安堂,0.15,36.36,,2.42,,11359.92,31.97,,08-30,20100618,10.804,9.27,-14.1984450204,61.8,,-2.25165501955,24332.76,27.98,-26.9061633178,19012.35,2.05,29.1819611956,18630.69,40.19,51.9521912351
642,699,300378,鼎捷软件,0.13,62.5,,2.81,,3313.03,62.49,,07-27,20140127,23.56,17.03,-27.7164685908,131.0,,-2.25461623277,4108.22,252.23,-46.9130238846,1166.35,-81.56,112.374982055,6324.51,-34.07,87.9226618705
643,767,300343,联创互联,0.22,48.35,,3.19,,13040.54,54.34,,08-18,20120801,23.778,18.16,-23.6268819918,82.5454545455,,-2.29992260591,20140.22,553.59,-9.55496386459,3081.46,382.97,255.462412115,638.03,-89.27,-22.4005875564
644,1011,600073,上海梅林,0.3,37.5,,8.32,,27882.98,37.39,10派0.9,08-31,19970704,11.45,9.61,-16.0698689956,32.0333333333,,-2.32671467392,25649.35,56.88,-19.0812720848,16349.84,23.17,51.5151515152,13274.64,-14.53,7.64177040111
645,1007,600439,瑞贝卡,0.09,15.1,,4.43,,10522.71,38.03,,08-25,20030710,7.226,6.05,-16.2745640742,67.2222222222,,-2.33677534013,17160.66,21.37,24.2221076156,14138.82,-9.56,49.0773962071,15632.56,-9.41,-2.88700846192
646,702,002652,扬子新材,0.1,0.0,,7.06,,4978.46,62.09,,08-18,20120119,11.255,8.28,-26.4326965793,82.8,,-2.34898470588,8127.49,97.23,50.0266595575,4120.83,11.82,49.0266189909,3685.26,1.81,51.7179023508
647,1088,002348,高乐股份,0.03,33.2,,2.43,,3044.19,33.21,,08-23,20100203,7.688,6.61,-14.0218522373,220.333333333,,-2.36844601112,4254.67,-23.83,-11.7944011014,5585.58,21.96,107.080066524,4579.75,-29.72,30.3903345725
648,928,603996,中新科技,0.05,42.09,,1.01,,1429.44,42.02,,08-21,20151222,19.729,16.23,-17.7353134979,324.6,,-2.3692843098,11761.84,8.98,2.28109285085,10792.99,5.15,94.9762458304,10264.34,-7.69,
649,667,002695,煌上煌,0.16,-57.89,,4.93,,8003.82,67.99,,08-22,20120905,28.296,20.18,-28.6824992932,126.125,,-2.37043499261,8820.01,44.87,206.266912003,6088.06,-38.27,32.1745350501,9862.91,-18.89,-1.82584269663
650,537,600493,凤竹纺织,0.04,95.16,,1.42,,986.21,94.67,,08-30,20040421,16.767,10.09,-39.822269935,252.25,,-2.37731299985,5642.09,334.07,0.509531231267,1299.8,29.78,136.758444508,1001.53,-28.48,38.7007874016
651,876,601368,绿城水务,0.22,45.73,,5.66,,16199.14,45.68,,08-23,20150612,11.934,9.65,-19.1385956092,43.8636363636,,-2.3868,28996.77,22.4,-30.4707527383,23690.33,0.79,126.946978712,23504.36,16.79,
652,1154,600718,东软集团,0.1,25.0,,1.57,,12192.79,30.44,,08-31,19960618,19.532,17.06,-12.6561540037,170.6,,-2.4051540453,185097.72,379.08,-36.3529718457,38635.72,51.1,97.008409835,25569.2,-37.78,29.8840990578
653,971,002558,巨人网络,0.34,-66.99,,8.82,,69730.84,39.55,,08-25,20110302,49.727,41.56,-16.423673256,122.235294118,,-2.40810928125,106893.7,-3385.22,10.8567224736,-3253.78,-407.5,412.124671766,1058.15,109.63,26.5020219526
654,642,002502,骅威文化,0.18,-14.29,,4.72,,15252.12,71.84,,08-23,20101117,12.867,9.03,-29.8204709723,50.1666666667,,-2.40908334636,30301.85,151.78,1.33091825484,12034.87,250.31,109.710982659,3435.48,7.59,66.8044077135
655,927,300027,华谊兄弟,0.15,36.36,,4.66,,43031.37,42.12,,08-29,20091030,10.96,9.06,-17.3357664234,60.4,,-2.42965894736,80813.4,-17.21,-46.803863515,97614.37,8.86,57.7685887128,89666.23,34.75,-4.78308421436
656,588,002619,艾格拉斯,0.08,0.0,,3.41,,11859.8,82.77,,08-21,20110929,9.636,6.37,-33.8937318389,79.625,,-2.44204445806,21416.15,34.91,36.5259280249,15874.98,2179.03,67.2908272102,696.57,-76.35,56.7818654775
657,637,601801,皖新传媒,0.42,59.09,,9.42,,82978.07,72.85,,08-31,20100118,17.357,12.18,-29.8265829348,29.0,,-2.44245209581,105867.11,37.0,8.6578189558,77276.62,11.31,98.1394194989,69423.43,14.62,35.3138637127
658,911,002266,浙富控股,0.03,44.44,,1.73,,5144.41,43.09,,08-29,20080806,5.749,4.74,-17.5508784136,158.0,,-2.45514777007,6432.45,-9.34,-29.094721263,7094.86,-29.9,25.4137664346,10120.94,10.66,-8.51846611009
659,1160,603368,柳州医药,1.28,15.32,,5.87,,19180.8,30.15,,08-22,20141204,61.417,53.9,-12.2392822834,42.109375,,-2.46337973926,32101.15,54.05,-11.5411205531,20837.83,22.72,79.5123716938,16979.73,13.64,63.3802221941
660,1048,300057,万顺股份,0.11,35.52,,2.01,,4711.83,35.51,,08-29,20100226,13.974,11.96,-14.4124803206,108.727272727,,-2.4638368421,7569.34,17.18,-23.0845442536,6459.59,-64.02,96.156337724,17955.34,24.38,-18.2596416909
