code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000826,启迪桑德,0.52,0.78,,5.26,,49298.06,12.3,,08-30
300639,凯普生物,0.5,0.2,,5.95,,3757.7,12.3,,08-29
600089,特变电工,0.42,12.58,,5.71,,136236.41,12.3,,08-29
300481,濮阳惠成,0.22,11.17,,7.55,,3561.54,12.23,,08-24
603012,创力集团,0.12,-36.84,,3.15,,7734.98,12.19,,08-29
002281,光迅科技,0.27,-62.6,,5.79,,17167.88,12.17,,08-25
300679,电连技术,2.06,11.96,,16.86,,18537.09,12.17,10派10,08-25
600776,东方通信,0.04,12.11,,1.86,,5605.87,12.11,,08-15
300272,开能环保,0.1,-7.14,,5.61,,3885.65,12.08,,08-15
601186,中国铁建,0.48,11.63,,5.16,,652303.9,12.04,,08-30
601668,中国建筑,0.57,11.76,,8.64,,1803772.9,12.03,,08-23
603858,步长制药,0.99,0.57,,5.31,,67806.52,12.03,,08-18
000410,*ST沈机,-0.65,12.07,,-121.21,,-49697.84,12.0,,08-31
300362,天翔环境,0.05,-63.66,,1.35,,2361.6,12.0,,08-29
002359,北讯集团,0.05,-4.94,,1.0,,2551.9,11.93,10转7,08-22
002714,牧原股份,1.12,-45.89,,16.8,,120026.83,11.92,,07-20
002886,沃特股份,0.23,-14.81,,3.69,,1771.54,11.86,,08-25
300539,横河模具,0.08,-60.0,,4.44,,1598.13,11.85,,08-28
300425,环能科技,0.1,-46.95,,2.62,,3759.61,11.81,,08-28
603323,吴江银行,0.3,-23.08,,5.48,,43776.3,11.8,,08-25
000582,北部湾港,0.24,-14.08,,4.58,,29552.6,11.74,,08-12
603968,醋化股份,0.37,12.12,,5.93,,7631.31,11.7,,08-24
002298,中电鑫龙,0.12,0.35,,1.94,,8138.7,11.66,,08-24
300477,合纵科技,0.12,9.09,,3.75,,3356.77,11.66,,08-22
000428,华天酒店,-0.1,11.11,,-3.42,,-9753.38,11.64,,08-30
002375,亚厦股份,0.13,8.33,,2.45,,17773.98,11.62,,08-28
300443,金雷风电,0.41,-47.26,,6.28,,9723.47,11.57,,08-26
600547,山东黄金,0.33,-15.38,,3.93,,61777.45,11.52,,08-31
002631,德尔未来,0.16,14.29,,6.89,,10432.88,11.49,,08-29
000793,华闻传媒,0.18,13.21,,3.72,,35950.04,11.46,,08-19
601988,中国银行,0.35,12.9,4.59,7.6,,10369000.0,11.45,,08-31
002275,桂林三金,0.43,11.44,,10.39,,25246.87,11.44,,08-23
600036,招商银行,1.56,11.43,16.63,9.56,-2.22,3925900.0,11.43,,08-19
600612,老凤祥,1.11,11.41,,10.9,,58259.24,11.42,,08-28
002718,友邦吊顶,0.74,4.23,,6.12,,6488.28,11.39,,08-30
603855,华荣股份,0.12,5.52,,3.67,,3207.35,11.37,,08-22
002179,中航光电,0.56,-14.34,,10.25,,44163.32,11.36,,08-31
002789,建艺集团,0.54,0.0,,3.99,,4408.52,11.35,,08-29
300417,南华仪器,0.22,11.34,,4.6,,1818.12,11.34,,08-29
002331,皖通科技,0.09,11.39,,2.48,,3218.91,11.33,,08-08
600426,华鲁恒升,0.34,-14.25,,6.47,,54551.0,11.33,,08-18
603896,寿仙谷,0.37,5.71,,8.05,,4095.76,11.24,,08-25
002011,盾安环境,0.07,0.0,,1.47,,6582.45,11.21,,08-25
002225,濮耐股份,0.06,0.0,,2.35,,5579.64,11.21,,08-10
601607,上海医药,0.72,11.11,,5.91,,192512.24,11.12,,08-29
603976,正川股份,0.52,10.64,6.55,8.12,0.17,4244.97,11.11,,08-21
603100,川仪股份,0.18,12.5,,3.7,,7087.73,11.08,,08-26
300427,红相电力,0.05,10.99,,2.29,,1432.78,11.07,,08-29
300542,新晨科技,0.08,-16.83,,1.34,,756.77,11.06,,08-29
603311,金海环境,0.24,9.09,,7.36,,5053.77,11.03,,08-16
002317,众生药业,0.31,0.0,,7.02,,24753.99,11.02,,08-22
002363,隆基机械,0.11,0.0,,2.29,,4291.86,10.98,,08-21
002108,沧州明珠,0.26,-38.1,,9.98,,28493.37,10.97,,08-23
002838,道恩股份,0.37,-44.78,,5.97,,4696.04,10.96,,08-10
300119,瑞普生物,0.14,6.68,,2.92,,5618.64,10.93,,08-25
603909,合诚股份,0.29,-16.83,,4.96,,2930.35,10.9,,08-19
002542,中化岩土,0.05,0.0,,2.65,,8738.68,10.88,,08-29
300423,鲁亿通,0.09,12.5,,2.15,,993.21,10.86,,08-29
600829,人民同泰,0.24,10.81,,8.85,,13909.79,10.79,,07-29
603063,禾望电气,0.34,9.68,,8.5,,12364.38,10.79,,08-26
603579,荣泰健康,1.66,-13.09,,10.17,,11125.54,10.76,,08-25
002678,珠江钢琴,0.1,11.11,,4.46,,9148.17,10.71,,08-19
601618,中国中冶,0.11,0.0,,3.8,,267467.6,10.71,,08-30
002291,星期六,0.06,10.69,,1.21,,2231.39,10.7,,08-28
300385,雪浪环境,0.3,10.68,,4.62,,3629.63,10.67,,08-26
603677,奇精机械,0.55,-22.54,,5.89,,4692.69,10.65,10派2.5,08-03
002815,崇达技术,0.49,-3.92,,9.59,,20302.14,10.64,,08-24
300439,美康生物,0.28,12.0,,6.37,,9457.0,10.6,,08-29
002424,贵州百灵,0.17,13.33,,7.69,,23871.44,10.58,,08-28
002875,安奈儿,0.56,3.7,,10.1,,4445.34,10.54,,08-22
601228,广州港,0.06,1.17,,3.25,,35446.41,10.54,,08-25
600768,宁波富邦,-0.1,11.11,,-23.17,,-1336.88,10.52,,08-18
600676,交运股份,0.16,-7.37,,3.08,,16681.83,10.5,,08-30
300067,安诺其,0.09,-18.18,,5.85,,6157.42,10.49,,08-26
002553,南方轴承,0.13,10.45,,6.49,,4412.62,10.45,,08-08
600535,天士力,0.7,11.1,,9.06,,75622.74,10.43,,08-16
000009,中国宝安,0.04,-18.91,,1.77,,8008.21,10.43,,08-30
300063,天龙集团,0.1,-55.8,,3.32,,7465.0,10.43,,08-29
000541,佛山照明,0.18,10.39,,4.99,,22849.47,10.42,,08-25
600908,无锡银行,0.28,0.0,,5.88,1.03,52182.0,10.41,,08-18
603067,振华股份,0.23,-17.86,,4.76,,5078.91,10.4,,08-18
603519,立霸股份,0.25,8.7,,5.68,,3975.48,10.39,,08-22
000809,*ST新城,-0.1,7.78,,-2.7,,-8002.65,10.38,,08-18
600748,上实发展,0.12,-20.0,,2.47,,22761.35,10.37,,08-29
002664,信质电机,0.32,10.37,,7.42,,12857.19,10.37,,08-18
300124,汇川技术,0.27,12.5,,8.76,,42873.12,10.31,,08-25
600080,金花股份,0.05,10.2,,1.29,,1390.45,10.3,,07-26
000430,张家界,0.12,9.89,,5.61,,3865.03,10.27,,08-22
002739,万达电影,0.76,10.26,,8.15,,88726.93,10.26,,08-29
300390,天华超净,0.04,33.33,,1.53,,1239.81,10.23,,08-16
600661,新南洋,0.15,-0.34,,4.23,,4228.55,10.23,10派2,08-30
603839,安正时尚,0.5,-9.09,,6.18,,12941.45,10.2,,08-16
002360,同德化工,0.09,12.5,,3.44,,3386.51,10.2,,08-01
002489,浙江永强,0.12,20.0,,7.56,,25023.91,10.19,,08-18
600993,马应龙,0.4,8.11,,8.82,,17434.27,10.16,,08-26
601311,骆驼股份,0.25,8.7,,4.34,,21435.66,10.15,,08-19
300097,智云股份,0.21,-39.06,,4.06,,5609.02,10.15,,08-29
002863,今飞凯达,0.18,-5.26,,4.94,,3412.06,10.11,,08-22
600919,江苏银行,0.54,0.0,,7.31,,617678.6,10.11,,08-30
002727,一心堂,0.42,10.08,,8.41,,21614.78,10.09,,08-29
002860,星帅尔,0.64,-1.54,,9.45,,4347.43,10.09,,08-04
002478,常宝股份,0.08,-42.86,,2.13,,6189.42,10.06,,08-29
603019,中科曙光,0.11,10.0,,2.32,,6774.09,10.05,,08-10
603580,艾艾精工,0.25,-1.08,,5.3,,1367.93,9.91,,08-22
002668,奥马电器,0.58,-43.69,,5.71,,18776.12,9.89,,08-29
300678,中科信息,0.16,9.89,,3.6,,1224.8,9.86,,08-18
300245,天玑科技,0.16,13.21,,5.56,,4294.99,9.84,,08-24
300653,正海生物,0.33,3.13,,7.7,,2088.74,9.82,,08-02
000667,美好置业,0.12,9.84,,4.54,,30001.79,9.8,,08-10
300287,飞利信,0.11,0.0,,2.78,,15432.78,9.77,,08-25
000069,华侨城A,0.21,9.77,,3.85,,173367.34,9.74,,08-26
002432,九安医疗,-0.11,-8.33,,-3.19,,-4787.27,9.65,,08-25
002527,新时达,0.16,6.32,,3.58,,9919.46,9.62,,08-21
002374,丽鹏股份,0.07,0.0,,1.97,,6185.65,9.6,,08-28
603999,读者传媒,0.12,9.09,,2.11,,3500.43,9.54,,08-26
600074,保千里,0.15,0.0,,8.08,,36829.18,9.53,,08-11
600489,中金黄金,0.06,0.0,,1.59,,21238.88,9.44,,08-25
603208,江山欧派,0.8,-11.11,,7.76,,5943.1,9.41,,08-22
603859,能科股份,0.06,-17.96,,1.05,,684.57,9.35,,08-25
002252,上海莱士,0.14,-40.43,,5.88,,70883.8,9.3,,08-24
002129,中环股份,0.1,9.17,,2.57,,27404.9,9.26,,08-25
603496,恒为科技,0.45,9.2,,11.91,,3390.7,9.19,,08-24
002187,广百股份,0.29,11.54,,3.77,,9761.97,9.15,,08-19
601188,龙江交通,0.14,11.11,,4.71,,18122.57,9.1,,08-25
002603,以岭药业,0.28,0.0,,5.16,,33928.57,9.08,,08-25
603527,众源新材,0.4,8.11,,9.64,-0.31,3751.48,9.04,,08-16
600138,中青旅,0.48,9.01,,6.6,,34686.02,9.02,,08-25
000652,泰达股份,0.02,8.72,,0.99,,3498.93,9.0,,08-31
600051,宁波联合,0.12,8.33,,1.83,,3595.05,8.99,,08-15
002368,太极股份,0.05,25.0,,0.81,,1958.86,8.94,,08-25
002661,克明面业,0.2,11.11,,3.19,,6722.6,8.91,,08-19
600012,皖通高速,0.32,8.85,,5.91,,52432.3,8.86,,08-28
300479,神思电子,0.05,9.0,,2.15,,872.19,8.81,,08-11
601727,上海电气,0.1,3.9,,2.97,,135898.8,8.78,,08-31
000729,燕京啤酒,0.17,8.75,,3.77,,49161.15,8.78,,08-28
600550,保变电气,0.05,25.0,,15.34,,6926.36,8.76,,08-22
000423,东阿阿胶,1.38,8.74,,10.6,,90147.04,8.75,,08-15
002803,吉宏股份,0.17,-19.05,,4.41,,1968.64,8.71,,08-24
300231,银信科技,0.18,6.74,,9.63,,6241.18,8.7,,07-29
000623,吉林敖东,0.78,-17.02,,4.78,,91123.18,8.7,,08-26
600820,隧道股份,0.24,9.09,,4.26,,76361.25,8.7,,08-26
002186,全聚德,0.25,8.69,,5.21,,7680.01,8.68,,08-15
600118,中国卫星,0.15,7.14,,3.55,,17636.44,8.67,,08-25
300531,优博讯,0.1,-76.19,,4.82,,2765.47,8.65,,08-25
002765,蓝黛传动,0.15,-46.43,,5.84,,6414.7,8.56,,08-29
300424,航新科技,0.16,6.24,,2.45,,2174.19,8.5,10转7.97226,08-25
600153,建发股份,0.33,10.0,,4.26,,93459.73,8.48,,08-30
300494,盛天网络,0.18,8.02,,4.62,,4204.82,8.48,,08-29
600163,中闽能源,0.06,9.62,,3.51,,5650.09,8.42,,08-29
300690,双一科技,0.99,8.79,,13.01,,5143.85,8.37,,08-29
300419,浩丰科技,0.08,-50.0,,2.09,,3071.14,8.37,,07-28
002491,通鼎互联,0.23,5.91,,7.77,,28119.92,8.35,,08-24
000928,中钢国际,0.2,-44.63,,5.8,,25149.87,8.35,,07-28
002342,巨力索具,0.02,10.53,,0.83,,2014.53,8.26,,08-15
600890,中房股份,-0.03,5.0,,-6.58,,-1821.65,8.23,,08-17
601789,宁波建工,0.1,8.19,,3.98,,9926.97,8.23,,08-25
601611,中国核建,0.11,-8.33,,3.39,,29425.22,8.2,,08-30
601128,常熟银行,0.26,0.0,,5.71,,57095.4,8.16,,08-11
002095,生意宝,0.05,0.0,,1.62,,1372.91,8.16,,08-25
600330,天通股份,0.12,8.04,,2.75,,10047.13,8.1,,08-15
300173,智慧松德,0.09,7.88,,3.06,,5061.44,8.01,,08-29
603758,秦安股份,0.32,10.34,,6.98,,11968.98,7.92,,08-12
601880,大连港,0.02,6.25,,1.33,,23853.97,7.89,,08-25
600926,杭州银行,0.69,-31.0,10.96,6.39,4.54,253111.9,7.86,,08-26
600278,东方创业,0.15,7.14,,2.34,,7982.54,7.83,,08-19
600874,创业环保,0.18,5.88,,5.31,,25505.8,7.76,,08-30
002829,星网宇达,0.12,-61.29,,2.38,,1931.85,7.68,,08-24
603879,永悦科技,0.15,-21.05,,8.16,,2224.48,7.61,,08-15
300001,特锐德,0.1,11.11,,3.57,,10226.78,7.61,,08-18
603789,星光农机,0.19,6.75,,3.6,,3921.55,7.54,10转3,08-25
002851,麦格米特,0.28,-12.07,,4.45,,4641.4,7.51,,08-29
600600,青岛啤酒,0.85,7.46,,6.8,,114846.8,7.43,,08-31
601800,中国交建,0.41,7.89,,4.58,,753827.8,7.34,,08-30
601166,兴业银行,1.51,1.34,17.67,8.61,-2.03,3160100.0,7.34,,08-30
300661,圣邦股份,0.54,-19.52,,9.4,,3251.43,7.31,,08-22
603269,海鸥股份,0.19,5.56,,2.97,,1356.7,7.3,,08-25
600329,中新药业,0.36,6.18,,6.43,,27750.3,7.29,,08-15
300621,维业股份,0.32,-7.71,,7.98,,3842.43,7.28,,08-26
300586,美联新材,0.27,-20.59,,4.6,,2601.79,7.27,,08-22
002056,横店东磁,0.14,-46.0,,5.44,,22178.51,7.23,,08-23
601669,中国电建,0.26,3.34,,6.04,,370547.9,7.21,,08-29
300115,长盈精密,0.39,5.41,,8.62,,35295.66,7.18,,08-25
002293,罗莱生活,0.23,7.17,,5.78,,16163.42,7.16,,08-18
000419,通程控股,0.15,7.19,,4.04,,8017.06,7.15,,08-19
603223,恒通股份,0.25,8.7,,4.65,,3012.57,7.14,,08-22
600157,永泰能源,0.02,-1.91,,1.07,,25468.23,7.13,,08-30
600750,江中药业,0.7,6.06,,7.73,,21044.4,7.06,,08-19
002009,天奇股份,0.14,7.69,,2.69,,5206.23,7.04,,08-24
601212,白银有色,0.02,0.0,,1.13,,13486.73,6.98,,08-29
603535,嘉诚国际,0.44,7.32,6.94,6.51,0.32,4931.01,6.94,,08-07
300611,美力科技,0.12,-60.0,,3.67,,2136.22,6.93,,08-21
600156,华升股份,-0.08,6.92,,-4.79,,-3292.9,6.92,,08-23
000996,中国中期,0.05,6.97,,1.81,,1128.73,6.87,,08-30
002066,瑞泰科技,0.02,7.24,,1.37,,546.41,6.87,,08-28
002672,东江环保,0.25,4.17,,6.41,,22014.71,6.83,,08-21
600895,张江高科,0.2,5.26,,3.7,,31048.07,6.82,,08-31
603126,中材节能,0.1,6.8,,4.16,,6325.24,6.8,,08-28
002559,亚威股份,0.13,11.33,,3.07,,4876.84,6.76,,08-28
600054,黄山旅游,0.25,6.74,,4.58,,18700.6,6.75,,08-25
600639,浦东金桥,0.33,6.72,,4.24,,37088.31,6.74,,08-26
000776,广发证券,0.56,5.66,,5.34,,430142.67,6.72,,08-26
300135,宝利国际,0.02,4.76,,1.73,,2055.8,6.72,,08-26
600261,阳光照明,0.16,6.67,,7.18,,23233.87,6.71,,08-29
600767,*ST运盛,-0.09,6.9,,-15.2,,-3156.8,6.69,,08-26
601886,江河集团,0.21,5.0,,3.6,,24150.73,6.69,,08-25
300024,机器人,0.11,0.0,,3.13,,17674.94,6.67,,08-15
601366,利群股份,0.28,-3.45,,6.27,,20870.06,6.67,,08-28
300279,和晶科技,0.11,-66.33,,3.1,,5073.33,6.63,,08-22
002879,长缆科技,0.66,6.45,,9.12,,6776.85,6.62,,08-14
300513,恒泰实达,0.08,-47.28,,1.77,,970.42,6.6,,08-23
002183,怡亚通,0.16,6.67,,5.79,,33030.56,6.59,,08-25
601229,上海银行,1.0,,15.47,6.51,-9.21,779585.7,6.57,,08-26
600594,益佰制药,0.23,6.42,,4.56,,18366.74,6.54,,08-19
002665,首航节能,0.05,25.0,,3.16,,9297.43,6.54,,08-22
002318,久立特材,0.08,14.29,,2.53,,6672.03,6.54,,08-08
002842,翔鹭钨业,0.39,-15.22,,5.36,,3697.06,6.51,,08-23
601318,中国平安,2.43,6.58,23.29,10.6,-0.78,4342700.0,6.5,10派5,08-18
600085,同仁堂,0.44,6.33,,7.42,,59980.21,6.49,,08-29
600773,西藏城投,0.05,6.0,,1.49,,3847.94,6.44,,08-19
002887,绿茵生态,1.47,6.52,,11.81,,8827.24,6.42,,08-28
600257,大湖股份,0.02,-5.81,,0.61,,780.64,6.4,,08-29
603959,百利科技,0.09,-18.18,,2.38,,2076.37,6.4,,08-29
002686,亿利达,0.15,-0.68,,4.82,,6452.88,6.39,,08-02
300254,仟源医药,0.1,-11.35,,2.61,,2130.95,6.38,,08-12
600563,法拉电子,0.84,6.38,,9.54,,18955.26,6.37,,08-11
600106,重庆路桥,0.18,-2.22,,5.0,,17576.87,6.28,,08-18
002438,江苏神通,0.05,-54.55,,1.69,,2585.44,6.19,,08-15
300656,民德电子,0.39,0.55,,8.73,,1838.75,6.14,,08-08
000599,青岛双星,0.08,0.0,,2.11,,5731.9,6.11,,08-31
600824,益民集团,0.1,6.74,,4.76,,9975.34,6.08,,08-29
603306,华懋科技,0.59,-29.76,,9.14,,12454.04,6.06,,08-23
002837,英维克,0.2,-68.25,,6.42,,3994.15,6.05,,08-11
300384,三联虹普,0.37,1.93,,5.21,,5672.75,6.04,,08-29
000860,顺鑫农业,0.43,6.06,,3.57,,24459.74,6.04,,08-19
002791,坚朗五金,0.32,-36.0,,4.02,,10169.09,6.02,,08-18
300426,唐德影视,0.15,-57.14,,5.66,,6007.51,6.01,,08-29
002270,华明装备,0.19,5.56,,5.13,,9855.92,5.99,,08-24
601601,中国太保,0.72,5.88,14.51,4.8,4.54,650900.0,5.98,,08-28
603389,亚振家居,0.1,-23.08,,2.67,,2295.89,5.97,,08-15
600845,宝信软件,0.26,6.1,,4.87,,20450.34,5.97,,08-22
600104,上汽集团,1.38,0.95,,7.59,,1595821.22,5.97,,08-30
000982,*ST中绒,-0.17,7.44,,-18.08,,-31022.61,5.93,,08-25
600576,祥源文化,0.06,1.67,,2.27,,3875.54,5.91,,08-11
603035,常熟汽饰,0.43,-20.37,,5.66,,12044.0,5.87,,08-18
601139,深圳燃气,0.26,4.0,3.65,7.14,0.34,57204.48,5.85,,08-31
002047,宝鹰股份,0.15,7.14,,6.83,,19158.42,5.83,,08-28
603358,华达科技,0.86,-17.31,,5.78,,13236.32,5.81,,08-21
300382,斯莱克,0.36,-2.7,,4.29,,4532.99,5.8,,08-29
600398,海澜之家,0.42,7.69,,18.3,,187518.73,5.77,,08-25
300536,农尚环境,0.27,-22.86,,5.16,,2558.07,5.76,,08-17
000888,峨眉山A,0.12,5.68,,3.04,,6278.05,5.71,,08-26
600831,广电网络,0.2,-1.36,,4.13,,11813.98,5.67,,08-31
002473,*ST圣莱,-0.08,10.0,,-3.48,,-1229.89,5.64,,08-23
002634,棒杰股份,0.05,0.0,,3.35,,2264.7,5.64,,08-25
002681,奋达科技,0.1,4.63,,4.49,,12969.87,5.61,,08-10
002839,张家港行,0.2,0.0,,4.51,,35174.55,5.56,,08-23
000923,河北宣工,-0.05,6.52,,-2.39,,-964.67,5.54,,08-30
600900,长江电力,0.37,-12.06,,6.25,,810481.83,5.52,,08-31
600741,华域汽车,1.03,5.45,,8.22,,323281.8,5.52,,08-25
603598,引力传媒,0.08,14.29,,3.41,,2061.3,5.5,,08-23
300011,鼎汉技术,0.02,5.26,,0.39,,847.33,5.5,,08-29
603718,海利生物,0.08,-46.67,,5.34,,5383.47,5.45,,08-26
000403,ST生化,0.16,0.0,,7.83,,4458.76,5.43,,08-31
002104,恒宝股份,0.13,8.33,,5.48,,9218.01,5.4,,08-25
002696,百洋股份,0.08,5.35,,1.41,,1455.26,5.39,,08-22
002762,金发拉比,0.15,-37.5,,3.42,,3056.09,5.37,,08-29
300428,四通新材,0.15,-64.29,,5.63,,3612.83,5.36,,08-18
600611,大众交通,0.12,9.09,,2.96,,27361.33,5.35,,08-30
601688,华泰证券,0.42,5.34,,3.5,,299324.99,5.35,,08-12
300535,达威股份,0.44,-20.0,,4.09,,2600.39,5.33,,08-29
300256,星星科技,0.05,5.38,,0.9,,3043.7,5.3,10派0.3,08-26
002556,辉隆股份,0.13,-29.82,,4.05,,9123.8,5.29,,08-23
300613,富瀚微,1.42,-13.94,,8.52,,5779.51,5.29,,08-28
002412,汉森制药,0.18,5.26,,4.15,,5329.12,5.27,,08-24
002123,梦网集团,0.18,5.88,,2.98,,15492.56,5.22,,08-19
600000,浦发银行,0.97,-21.07,12.7,7.85,-9.11,2816500.0,5.21,,08-30
002287,奇正藏药,0.42,4.48,,9.46,,16964.91,5.2,,08-17
002294,信立泰,0.7,6.06,,13.33,,73041.28,5.19,,08-25
002822,中装建设,0.11,-60.71,,3.38,,6648.71,5.18,,08-22
600538,国发股份,-0.03,-0.0,,-2.02,,-1302.4,5.18,,08-15
300100,双林股份,0.43,4.88,,6.6,,17257.55,5.16,,08-19
600352,浙江龙盛,0.31,5.13,,6.28,,101316.0,5.13,,07-31
000961,中南建设,0.1,-6.1,,2.6,,35420.37,5.12,,08-24
300229,拓尔思,0.04,3.79,,1.02,,1681.05,5.11,,08-18
601098,中南传媒,0.49,4.26,,6.79,,88309.53,5.1,,08-26
002007,华兰生物,0.46,5.05,,9.72,,43112.05,5.07,,08-21
300591,万里马,0.04,-39.37,,4.58,,1316.91,5.06,,08-29
600126,杭钢股份,0.14,-39.13,,2.3,,35560.64,5.01,,08-26
000411,英特集团,0.2,5.26,,5.42,,4218.62,4.97,,08-26
603183,建研院,0.39,5.41,,7.51,,2551.16,4.96,,09-04
601928,凤凰传媒,0.31,4.92,,6.51,,78174.03,4.91,,08-26
300453,三鑫医疗,0.13,4.9,,3.6,,2006.98,4.9,,08-26
603690,至纯科技,0.12,-21.57,,6.63,,2500.45,4.76,,08-25
603888,新华网,0.21,-68.18,,4.41,,10705.66,4.76,,08-29
600887,伊利股份,0.55,3.77,,14.3,,336411.11,4.75,,08-31
300484,蓝海华腾,0.34,-50.72,,11.07,,7084.06,4.74,,08-22
600139,西部资源,-0.18,4.74,,-12.71,,-12129.76,4.74,,08-31
300278,华昌达,0.12,9.09,,4.09,,6531.75,4.68,,08-29
603508,思维列控,0.47,4.44,,3.06,,7593.8,4.66,,08-14
002790,瑞尔特,0.51,4.08,,5.98,,8177.3,4.6,,08-15
002444,巨星科技,0.23,0.0,,4.38,,25115.88,4.5,,08-25
002382,蓝帆医疗,0.21,5.0,,7.84,,10337.33,4.47,,08-30
300471,厚普股份,0.17,-58.38,,3.62,,6187.06,4.4,,08-22
600039,四川路桥,0.12,4.37,,3.82,,37489.78,4.39,,08-31
300375,鹏翎股份,0.35,2.94,,5.05,,6496.37,4.34,,08-11
300195,长荣股份,0.19,-9.52,,2.26,,7336.19,4.32,10派4.5,08-10
603002,宏昌电子,0.03,0.0,,1.68,,1746.58,4.32,,08-17
601169,北京银行,0.58,-17.14,8.11,8.21,0.39,1107900.0,4.31,,08-31
002515,金字火腿,0.02,-33.33,,1.33,,1820.93,4.24,,08-11
300612,宣亚国际,0.27,-43.75,,7.48,,2722.0,4.22,,08-15
000156,华数传媒,0.21,4.17,,3.0,,30778.82,4.2,,08-31
002563,森马服饰,0.2,5.26,,5.2,,53390.92,4.16,,08-29
000883,湖北能源,0.21,5.0,,5.51,,134352.7,4.0,,08-26
300570,太辰光,0.21,-22.22,,4.41,,4791.7,3.98,,07-20
300474,景嘉微,0.21,-54.35,,6.21,,5570.52,3.96,,08-29
600353,旭光股份,0.04,3.98,,1.99,,2130.63,3.93,,08-22
600996,贵广网络,0.31,-16.76,,7.85,,32006.33,3.92,,08-24
603586,金麒麟,0.55,-11.29,,6.75,,10130.05,3.88,,08-19
002153,石基信息,0.17,6.25,,3.64,,18249.43,3.87,,08-24
600897,厦门空港,0.74,3.73,,6.58,,22117.03,3.73,,08-31
002540,亚太科技,0.14,3.68,,4.95,,14938.04,3.7,,08-29
000022,深赤湾A,0.43,3.87,,5.76,,27640.78,3.7,,08-25
002865,钧达股份,0.21,-8.7,,3.32,,2145.69,3.7,,08-23
600275,*ST昌鱼,-0.03,3.73,,-11.51,,-1557.99,3.7,,08-29
601939,建设银行,0.55,3.77,6.5,8.55,-0.48,13833900.0,3.69,,08-31
002079,苏州固锝,0.07,4.23,,3.63,,5352.37,3.68,,08-24
300655,晶瑞股份,0.16,-22.25,,4.5,,1430.63,3.68,10派2,08-28
002053,云南能投,0.17,-48.17,,4.18,,9583.02,3.66,,08-23
603086,先达股份,0.86,-1.68,,6.96,,5417.33,3.66,,08-17
300352,北信源,0.01,-63.47,,0.82,,1775.32,3.63,,08-29
603979,金诚信,0.19,-34.48,,2.99,,11138.21,3.62,,08-19
002869,金溢科技,0.6,-3.23,,10.55,,5633.14,3.61,,08-24
002239,奥特佳,0.06,-65.35,,3.73,,18455.52,3.6,,08-26
601328,交通银行,0.49,-2.0,7.86,6.4,,3897500.0,3.49,,08-25
002884,凌霄泵业,1.32,3.94,,13.37,,7640.3,3.46,,08-15
603797,联泰环保,0.16,-5.88,,3.53,,2838.11,3.42,,08-29
300489,中飞股份,0.12,3.34,,2.43,,1123.49,3.38,,08-29
002877,智能自控,0.23,-2.15,,6.03,,2209.7,3.36,,08-21
601288,农业银行,0.33,3.13,3.93,8.37,1.06,10859300.0,3.28,,08-31
600499,科达洁能,0.2,-48.43,,6.67,,27806.59,3.22,,08-19
300095,华伍股份,0.06,-5.56,,1.9,,2378.28,3.19,,08-26
600016,民生银行,0.77,2.67,9.71,8.12,-10.09,2808800.0,3.18,10派1.2,08-29
300501,海顺新材,0.51,-25.0,,5.94,,3449.76,3.17,,08-28
002849,威星智能,0.25,-15.34,,4.43,,1950.65,3.11,,08-19
600530,交大昂立,0.08,4.11,,3.6,,5906.52,3.08,,08-29
601818,光大银行,0.34,3.03,5.05,6.88,-5.14,1693900.0,3.04,,08-26
002890,弘宇股份,0.56,3.7,,9.09,,2778.12,3.02,,07-20
002169,智光电气,0.09,-58.7,,2.45,,6715.57,2.96,,08-30
002143,印纪传媒,0.24,0.88,,11.21,,26777.95,2.95,,08-22
300500,启迪设计,0.27,-52.63,,4.59,,3231.8,2.83,,08-04
600987,航民股份,0.38,2.96,,7.51,,24327.05,2.8,,08-09
600320,振华重工,0.03,0.0,,0.76,,11543.13,2.79,,08-30
600687,刚泰控股,0.17,3.01,,4.44,,25436.58,2.77,,08-25
603716,塞力斯,0.73,-23.16,,4.31,,3712.85,2.72,,08-30
601339,百隆东方,0.21,5.0,,4.17,,30850.07,2.72,10派1.28,08-09
600284,浦东建设,0.21,2.68,,2.79,,14852.76,2.7,,08-29
600172,黄河旋风,0.13,-42.94,3.51,3.79,,18682.56,2.69,,08-28
002117,东港股份,0.27,2.66,,6.43,,9985.27,2.65,,08-09
300149,量子高科,0.08,2.63,,4.18,,3279.54,2.61,,08-15
002892,科力尔,0.55,3.77,,13.8,,3618.64,2.58,,07-31
000028,国药一致,1.3,-13.11,,6.41,,55612.53,2.58,,08-24
600277,亿利洁能,0.06,-20.09,,1.21,,16089.38,2.55,,08-19
300276,三丰智能,0.02,2.73,,1.4,,846.09,2.53,,08-05
000718,苏宁环球,0.06,2.81,,2.43,,17782.45,2.47,,08-25
002172,澳洋科技,0.13,-7.14,,9.09,,9661.98,2.46,,08-25
002063,远光软件,0.12,1.06,,4.06,,7430.94,2.4,,08-25
603611,诺力股份,0.34,-10.53,,4.17,,6259.42,2.38,,08-29
601700,风范股份,0.1,0.0,,3.71,,11462.64,2.37,,08-22
002158,汉钟精机,0.16,2.36,,4.24,,8271.63,2.35,,08-26
