,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend
2098,600184,光电股份,0.01,0.0,,0.33,,745.43,0.51,,08-26,20031106,21.556,20.62,-4.34217851178,2062.0,,-0.117452564103
2073,600606,绿地控股,0.38,0.0,,7.95,,465766.44,1.28,,08-29,19920327,8.438,7.52,-10.8793552975,19.7894736842,,-0.117654030501
2069,002477,雏鹰农牧,0.15,1.31,,8.58,,46033.3,1.34,,08-12,20100915,4.951,4.39,-11.3310442335,29.2666666667,,-0.118259180036
2632,300593,新雷能,0.13,-51.85,,3.43,,1539.42,-33.08,,08-28,20170113,7.819,29.49,277.158204374,226.846153846,,-0.119354215311
1914,002762,金发拉比,0.15,-37.5,,3.42,,3056.09,5.37,,08-29,20150610,38.469,21.47,-44.1888273675,143.133333333,,-0.121523930819
2295,603811,诚意药业,0.4,-23.08,,6.97,,3004.81,-10.03,,08-18,20170315,18.696,33.84,81.001283697,84.6,,-0.123825198098
2471,603626,科森科技,0.3,-35.23,,4.62,,5736.46,-20.84,10转4,08-12,20170209,16.109,43.09,167.490222857,143.633333333,,-0.12442517327
2035,000665,湖北广电,0.31,2.65,,3.46,,19601.65,1.97,,08-30,19961210,14.184,11.94,-15.820642978,38.5161290323,,-0.124520855615
2579,300598,诚迈科技,0.16,-44.11,,4.27,,1199.55,-28.6,,08-29,20170120,11.505,37.87,229.161234246,236.6875,,-0.124802958468
2153,000088,盐田港,0.08,-3.07,,2.58,,15352.76,-3.01,,08-18,19970728,7.116,8.81,23.8055087128,110.125,,-0.126441322314
2550,603903,中持股份,0.16,-37.64,,2.54,,1397.49,-26.4,,08-26,20170314,14.219,43.71,207.405584078,273.1875,,-0.127286833271
2079,300187,永清环保,0.09,-0.89,,3.69,,5787.75,1.15,,08-26,20110308,12.298,11.2,-8.9282810213,124.444444444,,-0.128804189435
1931,000961,中南建设,0.1,-6.1,,2.6,,35420.37,5.12,,08-24,20000301,10.384,6.26,-39.7149460709,62.6,,-0.12891871969
1852,600767,*ST运盛,-0.09,6.9,,-15.2,,-3156.8,6.69,,08-26,19961115,15.55,7.51,-51.7041800643,-83.4444444444,,-0.129389925373
1901,002473,*ST圣莱,-0.08,10.0,,-3.48,,-1229.89,5.64,,08-23,20100910,28.55,16.11,-43.5726795096,-201.375,,-0.129438906753
2346,002812,创新股份,0.49,-34.67,,4.08,,6544.05,-13.31,,08-10,20160914,61.826,125.0,102.18031249,255.102040816,,-0.130259926552
2212,603277,银都股份,0.35,-5.41,,,,11552.93,-6.14,,09-08,20170911,17.81,26.19,47.0522178551,74.8285714286,,-0.130493317423
1997,002143,印纪传媒,0.24,0.88,,11.21,,26777.95,2.95,,08-22,20070720,20.064,15.529,-22.6026714514,64.7041666667,,-0.130515545755
1891,600576,祥源文化,0.06,1.67,,2.27,,3875.54,5.91,,08-11,20030220,18.38,10.09,-45.1033732318,168.166666667,,-0.131032328106
1948,002790,瑞尔特,0.51,4.08,,5.98,,8177.3,4.6,,08-15,20160308,47.518,31.2,-34.3406709037,61.1764705882,,-0.133951954896
2034,002628,成都路桥,0.02,2.06,,0.54,,1458.45,1.98,,08-21,20111103,9.372,7.99,-14.74605207,399.5,,-0.134273227207
2054,300212,易华录,0.22,1.65,,3.08,,7967.39,1.64,,08-22,20110505,33.837,29.8,-11.9307267193,135.454545455,,-0.137460193212
2208,603488,展鹏科技,0.18,-10.0,,6.33,,2909.72,-5.93,,08-22,20170516,11.04,15.64,41.6666666667,86.8888888889,,-0.14232
2004,600284,浦东建设,0.21,2.68,,2.79,,14852.76,2.7,,08-29,20040316,12.995,10.6,-18.4301654482,50.4761904762,,-0.146498956159
1909,300011,鼎汉技术,0.02,5.26,,0.39,,847.33,5.5,,08-29,20091030,20.685,13.08,-36.7657722988,654.0,,-0.149595660749
1898,300536,农尚环境,0.27,-22.86,,5.16,,2558.07,5.76,,08-17,20160920,26.063,16.55,-36.5000191843,61.2962962963,,-0.157808136235
1840,600156,华升股份,-0.08,6.92,,-4.79,,-3292.9,6.92,,08-23,19980527,11.94,6.89,-42.2948073702,-86.125,,-0.163613465346
1883,002791,坚朗五金,0.32,-36.0,,4.02,,10169.09,6.02,,08-18,20160329,36.151,22.94,-36.5439406932,71.6875,,-0.164733192037
2168,601111,中国国航,0.25,-10.71,,4.33,,332642.0,-3.79,,08-31,20060818,7.119,8.72,22.4891136396,34.88,,-0.16852598376
2336,603615,茶花股份,0.2,-28.35,,3.9,,4476.63,-12.5,,08-09,20170213,9.946,17.26,73.5371003418,86.3,,-0.169982225868
1792,300531,优博讯,0.1,-76.19,,4.82,,2765.47,8.65,,08-25,20160809,41.454,20.37,-50.861195542,203.7,,-0.170070717132
2369,603058,永吉股份,0.1,-22.87,,5.13,,4049.82,-14.32,,08-25,20161223,11.01,20.2,83.4695731153,202.0,,-0.171559521219
2420,002855,捷荣技术,0.13,-27.78,,2.71,,2676.04,-17.37,,08-31,20170321,7.85,15.71,100.127388535,120.846153846,,-0.173479007634
1887,603389,亚振家居,0.1,-23.08,,2.67,,2295.89,5.97,,08-15,20161215,23.956,15.85,-33.8370345634,158.5,,-0.176433900814
1947,603508,思维列控,0.47,4.44,,3.06,,7593.8,4.66,,08-14,20151224,68.212,50.21,-26.3912508063,106.829787234,,-0.176573669592
2757,603177,德创环保,0.06,-57.14,,2.33,,1147.85,-44.05,,08-15,20170207,5.154,17.91,247.497089639,298.5,,-0.177981890875
1953,300375,鹏翎股份,0.35,2.94,,5.05,,6496.37,4.34,,08-11,20140127,23.714,17.94,-24.3484861263,51.2571428571,,-0.178245167995
1858,300513,恒泰实达,0.08,-47.28,,1.77,,970.42,6.6,,08-23,20160530,59.457,37.77,-36.4750996518,472.125,,-0.180945358971
2001,600687,刚泰控股,0.17,3.01,,4.44,,25436.58,2.77,,08-25,19931108,16.379,13.88,-15.2573417181,81.6470588235,,-0.181551940776
2559,600939,重庆建工,0.08,-33.33,,2.98,,13999.6,-26.85,,08-30,20170221,3.74,9.21,146.256684492,115.125,,-0.183581352834
2070,300394,天孚通信,0.33,1.33,,7.84,,6097.53,1.31,,08-08,20150217,31.991,29.72,-7.09887155763,90.0606060606,,-0.184536371642
2005,600172,黄河旋风,0.13,-42.94,3.51,3.79,,18682.56,2.69,,08-28,19981126,9.9,8.47,-14.4444444444,65.1538461538,2.41310541311,-0.186230769231
2011,300276,三丰智能,0.02,2.73,,1.4,,846.09,2.53,,08-05,20111115,18.139,15.75,-13.1705165665,787.5,,-0.192095730431
2423,300637,扬帆新材,0.24,-25.0,,6.44,,2359.7,-17.54,,08-22,20170412,11.871,22.45,89.116333923,93.5416666667,,-0.196821381983
1902,002634,棒杰股份,0.05,0.0,,3.35,,2264.7,5.64,,08-25,20111205,10.469,7.48,-28.5509599771,149.6,,-0.197541518902
2014,002063,远光软件,0.12,1.06,,4.06,,7430.94,2.4,,08-25,20060823,13.077,11.5,-12.0593408274,95.8333333333,,-0.199015852885
1908,603598,引力传媒,0.08,14.29,,3.41,,2061.3,5.5,,08-23,20150527,22.304,16.18,-27.4569583931,202.25,,-0.200313520575
1962,300570,太辰光,0.21,-22.22,,4.41,,4791.7,3.98,,07-20,20161206,30.426,24.52,-19.4110300401,116.761904762,,-0.205038062987
1993,600530,交大昂立,0.08,4.11,,3.6,,5906.52,3.08,,08-29,20010702,7.421,6.31,-14.9710281633,78.875,,-0.20573069307
2663,300608,思特奇,-0.1,-58.33,,-1.6,,-801.6,-34.66,,08-24,20170213,14.812,39.74,168.295976235,-397.4,,-0.205946694481
2291,300695,兆丰股份,1.57,-9.77,,15.53,,7834.19,-9.85,,08-07,20170908,75.2,110.7,47.2074468085,70.5095541401,,-0.208653521127
1869,600257,大湖股份,0.02,-5.81,,0.61,,780.64,6.4,,08-29,20000612,10.618,7.4,-30.3070258052,370.0,,-0.211172156619
2056,300039,上海凯宝,0.18,-21.36,,8.47,,19451.31,1.59,10派1,08-18,20100108,7.759,7.18,-7.46230184302,39.8888888889,,-0.213070984456
1872,300254,仟源医药,0.1,-11.35,,2.61,,2130.95,6.38,,08-12,20110819,19.221,13.58,-29.3481088393,135.8,,-0.217390498139
1910,603718,海利生物,0.08,-46.67,,5.34,,5383.47,5.45,,08-26,20150515,17.768,13.32,-25.0337685727,166.5,,-0.217705935252
1687,300417,南华仪器,0.22,11.34,,4.6,,1818.12,11.34,,08-29,20150123,54.366,26.18,-51.8449030644,119.0,,-0.218729312425
1929,300100,双林股份,0.43,4.88,,6.6,,17257.55,5.16,,08-19,20100806,33.973,25.959,-23.5893209313,60.3697674419,,-0.218743049663
1934,002007,华兰生物,0.46,5.05,,9.72,,43112.05,5.07,,08-21,20040625,35.357,27.21,-23.0421133015,59.152173913,,-0.220031901313
1959,000156,华数传媒,0.21,4.17,,3.0,,30778.82,4.2,,08-31,20000906,17.743,14.43,-18.6721523981,68.7142857143,,-0.224933896771
1927,002822,中装建设,0.11,-60.71,,3.38,,6648.71,5.18,,08-22,20161129,14.341,11.05,-22.9481905028,100.454545455,,-0.225725858401
1767,603859,能科股份,0.06,-17.96,,1.05,,684.57,9.35,,08-25,20161021,53.104,31.33,-41.0025610124,522.166666667,,-0.228034536603
2175,000504,南华生物,-0.04,-4.22,,,,-1203.64,-4.25,,08-31,19921208,16.57,19.6,18.286059143,-490.0,,-0.23241749175
2147,603559,中通国脉,0.08,-52.94,,2.05,,1065.94,-2.72,,07-29,20161202,35.853,39.96,11.4551083591,499.5,,-0.237448648649
2551,300651,金陵体育,0.16,-25.95,,2.41,,928.69,-26.59,,08-25,20170509,16.45,34.78,111.428571429,217.375,,-0.238628205127
1842,002066,瑞泰科技,0.02,7.24,,1.37,,546.41,6.87,,08-28,20060823,18.96,13.56,-28.4810126582,678.0,,-0.241213333334
1981,002239,奥特佳,0.06,-65.35,,3.73,,18455.52,3.6,,08-26,20080522,5.575,4.75,-14.798206278,79.1666666667,,-0.243272727273
2038,002689,远大智能,0.04,2.51,,2.42,,3509.7,1.96,,08-24,20120717,7.09,6.52,-8.0394922426,163.0,,-0.243796491228
2541,300308,中际旭创,0.02,0.0,,0.71,,396.88,-25.42,,08-29,20120410,23.793,48.59,104.219728492,2429.5,,-0.243907754969
2016,601700,风范股份,0.1,0.0,,3.71,,11462.64,2.37,,08-22,20110118,8.261,7.46,-9.69616269217,74.6,,-0.24442659176
1900,600831,广电网络,0.2,-1.36,,4.13,,11813.98,5.67,,08-31,19940224,13.008,10.0,-23.1242312423,50.0,,-0.245197340426
1875,002438,江苏神通,0.05,-54.55,,1.69,,2585.44,6.19,,08-15,20100623,10.325,7.72,-25.2300242131,154.4,,-0.245342610364
2895,300645,正元智慧,-0.03,-71.6,,-0.54,,-185.44,-68.47,,08-22,20170421,16.3,61.67,278.343558282,-2055.66666667,,-0.245990963192
2657,603707,健友股份,0.34,-34.14,,8.96,,12327.15,-34.14,,08-01,20170719,10.38,24.6,136.994219653,72.3529411765,,-0.249207594937
2682,300615,欣天科技,0.25,-52.32,,5.22,,2021.33,-35.92,,08-18,20170215,17.004,41.51,144.119030816,166.04,,-0.249238423244
2126,000566,海南海药,0.09,-22.73,,2.07,,11357.61,-0.89,,08-30,19940525,12.566,13.01,3.53334394398,144.555555556,,-0.251886036036
2051,600136,当代明诚,0.04,5.5,,0.86,,2055.99,1.78,,08-26,19980303,16.43,15.27,-7.06025562995,381.75,,-0.252115517241
1796,300494,盛天网络,0.18,8.02,,4.62,,4204.82,8.48,,08-29,20151231,31.312,20.79,-33.6037301993,115.5,,-0.252352936704
2523,603978,深圳新星,0.83,-23.85,,7.21,,4959.48,-24.2,,08-29,20170807,35.92,69.77,94.2371937639,84.0602409639,,-0.256798818316
2374,300408,三环集团,0.25,-13.79,,8.15,,42988.76,-14.63,,08-29,20141203,15.728,24.59,56.3453713123,98.36,,-0.259648657188
1945,600139,西部资源,-0.18,4.74,,-12.71,,-12129.76,4.74,,08-31,19980225,11.18,9.17,-17.9785330948,-50.9444444444,,-0.263647761194
3209,300675,建科院,0.03,-231.58,,1.15,,329.66,-231.4,,08-29,20170719,4.39,42.52,868.564920273,1417.33333333,,-0.266416469971
1726,300063,天龙集团,0.1,-55.8,,3.32,,7465.0,10.43,,08-29,20100326,11.632,7.12,-38.7895460798,71.2,,-0.268886879432
1686,002789,建艺集团,0.54,0.0,,3.99,,4408.52,11.35,,08-29,20160311,78.637,45.46,-42.1900632018,84.1851851852,,-0.269020692046
1712,002291,星期六,0.06,10.69,,1.21,,2231.39,10.7,,08-28,20090903,16.81,10.13,-39.738251041,168.833333333,,-0.269261976048
1846,002559,亚威股份,0.13,11.33,,3.07,,4876.84,6.76,,08-28,20110303,14.618,10.95,-25.0923518949,84.2307692308,,-0.269404798255
1805,601611,中国核建,0.11,-8.33,,3.39,,29425.22,8.2,,08-30,20160606,17.089,11.92,-30.2475276494,108.363636364,,-0.271096537047
2395,300654,世纪天鸿,0.07,-12.5,3.62,1.98,0.11,496.05,-16.25,,09-05,20170926,9.25,14.77,59.6756756757,211.0,4.08011049724,-0.272305253623
1850,300135,宝利国际,0.02,4.76,,1.73,,2055.8,6.72,,08-26,20101026,5.947,4.48,-24.6678997814,224.0,,-0.272418813906
1920,002556,辉隆股份,0.13,-29.82,,4.05,,9123.8,5.29,,08-23,20110302,10.287,8.3,-19.3156411004,63.8461538462,,-0.273871313538
2028,000719,大地传媒,0.32,3.23,,4.81,,32333.27,2.07,,08-25,19970331,11.314,10.46,-7.54817040834,32.6875,,-0.274238641686
2240,603767,中马传动,0.27,-10.0,,5.25,,4364.67,-8.2,,08-30,20170613,16.11,20.9,29.7330850403,77.4074074074,,-0.275787056368
1809,300173,智慧松德,0.09,7.88,,3.06,,5061.44,8.01,,08-29,20110201,16.446,11.72,-28.7364708744,130.222222222,,-0.278739864579
2197,601211,国泰君安,0.56,-9.68,13.42,4.66,,475626.61,-5.26,,08-26,20150626,18.203,21.63,18.8265670494,38.625,1.61177347243,-0.279392413189
1942,603888,新华网,0.21,-68.18,,4.41,,10705.66,4.76,,08-29,20161028,33.952,28.4,-16.3524976437,135.238095238,,-0.291087031701
1786,002803,吉宏股份,0.17,-19.05,,4.41,,1968.64,8.71,,08-24,20160712,51.614,36.17,-29.9221141551,212.764705882,,-0.291089057239
1885,002270,华明装备,0.19,5.56,,5.13,,9855.92,5.99,,08-24,20080905,14.34,11.39,-20.5718270572,59.9473684211,,-0.291174915254
1787,300231,银信科技,0.18,6.74,,9.63,,6241.18,8.7,,07-29,20110615,18.266,12.83,-29.7602102267,71.2777777778,,-0.292336644591
2211,600055,万东医疗,0.06,-33.33,,1.68,,3029.17,-6.13,,08-26,19970519,12.822,15.5,20.8859772266,258.333333333,,-0.293498356983
2327,600239,云南城投,-0.18,-41.38,,-6.31,,-28336.58,-12.07,,08-22,19991202,3.711,5.22,40.6628940986,-29.0,,-0.29683081511
1856,300279,和晶科技,0.11,-66.33,,3.1,,5073.33,6.63,,08-22,20111229,15.499,12.05,-22.2530485838,109.545454545,,-0.297936706291
1878,600824,益民集团,0.1,6.74,,4.76,,9975.34,6.08,,08-29,19940204,7.189,5.73,-20.2948949784,57.3,,-0.299582727896
2242,002709,天赐材料,0.55,-8.71,,10.36,,17678.17,-8.22,,08-22,20140123,41.968,53.45,27.3589401449,97.1818181818,,-0.30045023515
2352,300658,延江股份,0.55,-17.91,,16.35,,4357.41,-13.62,,08-28,20170602,23.29,33.8,45.1266638042,61.4545454545,,-0.301817126546
1859,002183,怡亚通,0.16,6.67,,5.79,,33030.56,6.59,,08-25,20071113,10.756,8.41,-21.8110821867,52.5625,,-0.30213998295
1729,603067,振华股份,0.23,-17.86,,4.76,,5078.91,10.4,,08-18,20160913,28.217,18.55,-34.2594889606,80.652173913,,-0.303565532223
1760,002432,九安医疗,-0.11,-8.33,,-3.19,,-4787.27,9.65,,08-25,20100610,15.53,10.61,-31.6806181584,-96.4545454545,,-0.304602642276
2227,002510,天汽模,0.09,-10.0,,3.72,,7639.38,-7.35,,08-28,20101125,6.905,8.57,24.112961622,95.2222222222,,-0.304815315315
1607,002679,福建金森,-0.18,12.5,,-3.0,,-2467.12,13.64,,08-29,20120605,39.709,21.99,-44.6221259664,-122.166666667,,-0.305677950223
1896,300382,斯莱克,0.36,-2.7,,4.29,,4532.99,5.8,,08-29,20140129,18.433,14.94,-18.9497097597,41.5,,-0.306073289436
1861,600594,益佰制药,0.23,6.42,,4.56,,18366.74,6.54,,08-19,20040323,16.577,13.06,-21.2161428485,56.7826086957,,-0.308255843048
1818,603789,星光农机,0.19,6.75,,3.6,,3921.55,7.54,10转3,08-25,20150427,21.229,16.08,-24.254557445,84.6315789474,,-0.310869411536
1916,600611,大众交通,0.12,9.09,,2.96,,27361.33,5.35,,08-30,19920807,6.486,5.38,-17.0521122418,44.8333333333,,-0.313744122965
2330,002034,美欣达,0.05,-37.5,,0.7,,586.1,-12.2,,08-24,20040826,36.33,50.42,38.7833746215,1008.4,,-0.314567778567
1955,603002,宏昌电子,0.03,0.0,,1.68,,1746.58,4.32,,08-17,20120518,6.616,5.71,-13.6940749698,190.333333333,,-0.315464900662
1763,603999,读者传媒,0.12,9.09,,2.11,,3500.43,9.54,,08-26,20151210,14.596,10.2,-30.1178405042,85.0,,-0.31675577798
2019,600812,华北制药,0.02,5.56,,0.58,,3079.2,2.23,,08-12,19940114,6.239,5.8,-7.0363840359,290.0,,-0.316924145786
1741,002360,同德化工,0.09,12.5,,3.44,,3386.51,10.2,,08-01,20100303,11.887,8.15,-31.4377050559,90.5555555556,,-0.324451164036
2060,600694,大商股份,1.77,1.72,,7.22,,51988.21,1.46,,08-29,19931122,39.199,37.44,-4.48735937141,21.1525423729,,-0.325358385446
1738,300390,天华超净,0.04,33.33,,1.53,,1239.81,10.23,,08-16,20140731,12.52,8.59,-31.3897763578,214.75,,-0.325902290077
1716,300439,美康生物,0.28,12.0,,6.37,,9457.0,10.6,,08-29,20150422,30.106,20.38,-32.305852654,72.7857142857,,-0.328113921447
1944,300484,蓝海华腾,0.34,-50.72,,11.07,,7084.06,4.74,,08-22,20160322,38.238,32.75,-14.352215074,96.3235294118,,-0.33026260933
1666,300539,横河模具,0.08,-60.0,,4.44,,1598.13,11.85,,08-28,20160830,20.326,13.06,-35.7473187051,163.25,,-0.331493393889
2907,002848,高斯贝尔,0.07,-76.08,,1.4,,1070.56,-70.77,,08-22,20170213,7.556,23.68,213.393329804,338.285714286,,-0.331641106425
2078,300133,华策影视,0.16,0.0,,4.25,,27473.67,1.21,,07-27,20101026,11.321,10.91,-3.63042134087,68.1875,,-0.333294647202
1833,603223,恒通股份,0.25,8.7,,4.65,,3012.57,7.14,,08-22,20150630,33.595,26.44,-21.2978121744,105.76,,-0.335245702307
1881,300384,三联虹普,0.37,1.93,,5.21,,5672.75,6.04,,08-29,20140801,41.174,33.9,-17.6664885607,91.6216216216,,-0.341890239209
1605,300512,中亚股份,0.32,-55.56,,6.43,,8762.78,13.68,,08-28,20160526,32.647,19.6,-39.9638557907,61.25,,-0.342309312486
2067,300068,南都电源,0.2,-13.04,,2.62,,15594.02,1.35,,08-26,20100421,19.047,18.31,-3.86937575471,91.55,,-0.34889348711
1804,601789,宁波建工,0.1,8.19,,3.98,,9926.97,8.23,,08-25,20110816,6.585,5.04,-23.4624145786,50.4,,-0.350773786408
1673,000428,华天酒店,-0.1,11.11,,-3.42,,-9753.38,11.64,,08-30,19960808,7.26,4.86,-33.0578512397,-48.6,,-0.35211
1923,002123,梦网集团,0.18,5.88,,2.98,,15492.56,5.22,,08-19,20070328,14.84,12.65,-14.7574123989,70.2777777778,,-0.353720547946
2811,601949,中国出版,0.03,-40.0,,,,3867.75,-51.13,,08-18,20170821,4.01,9.72,142.394014963,324.0,,-0.359074080559
1661,000410,*ST沈机,-0.65,12.07,,-121.21,,-49697.84,12.0,,08-31,19960718,13.36,8.9,-33.3832335329,-13.6923076923,,-0.359461883408
2174,000417,合肥百货,0.23,-4.23,,4.82,,17648.63,-4.24,,08-16,19960812,8.474,9.47,11.7535992447,41.1739130435,,-0.36074056225
1957,002515,金字火腿,0.02,-33.33,,1.33,,1820.93,4.24,,08-11,20101203,10.764,9.5,-11.7428465255,475.0,,-0.361070886075
2071,002595,豪迈科技,0.46,1.29,,10.27,,37098.99,1.31,,08-23,20110628,20.69,19.94,-3.62493958434,43.347826087,,-0.361385333333
2564,002774,快意电梯,0.11,-37.71,,4.75,,3362.08,-27.35,,08-24,20170324,7.32,12.76,74.3169398907,116.0,,-0.368018382353
1919,300256,星星科技,0.05,5.38,,0.9,,3043.7,5.3,10派0.3,08-26,20110819,11.816,10.12,-14.3534190928,202.4,,-0.369249999999
1990,600016,民生银行,0.77,2.67,9.71,8.12,-10.09,2808800.0,3.18,10派1.2,08-29,20001219,8.772,8.02,-8.57273141815,10.4155844156,0.825952626159,-0.370943617021
1936,600126,杭钢股份,0.14,-39.13,,2.3,,35560.64,5.01,,08-26,19980311,8.4,7.27,-13.4523809524,51.9285714286,,-0.372424778761
1704,603909,合诚股份,0.29,-16.83,,4.96,,2930.35,10.9,,08-19,20160628,49.456,34.99,-29.2502426399,120.655172414,,-0.372646481405
1731,000809,*ST新城,-0.1,7.78,,-2.7,,-8002.65,10.38,,08-18,19980616,5.9,4.26,-27.7966101695,-42.6,,-0.373426829268
1612,300537,广信材料,0.15,-46.54,,4.81,,2388.16,13.47,,08-29,20160830,30.372,19.47,-35.8949032003,129.8,,-0.375262190424
1777,600051,宁波联合,0.12,8.33,,1.83,,3595.05,8.99,,08-15,19970410,12.954,9.86,-23.8845144357,82.1666666667,,-0.376394505494
1954,300195,长荣股份,0.19,-9.52,,2.26,,7336.19,4.32,10派4.5,08-10,20110329,16.568,14.69,-11.3351038146,77.3157894737,,-0.381116932907
1932,300229,拓尔思,0.04,3.79,,1.02,,1681.05,5.11,,08-18,20110615,16.446,14.25,-13.3527909522,356.25,,-0.382691530055
1524,002810,山东赫达,0.29,-14.71,,4.35,,2806.1,15.82,,08-17,20160826,48.622,28.53,-41.3228579655,98.3793103448,,-0.382838960781
1542,603701,德宏股份,0.41,-24.07,,7.2,,4051.09,15.52,10派1.5转2,08-19,20160412,40.632,24.19,-40.4656428431,59.0,,-0.383535239022
2209,600030,中信证券,0.41,-4.65,11.86,3.39,,492650.89,-6.02,,08-26,20030106,15.732,18.19,15.6242054411,44.3658536585,1.53372681282,-0.385299593166
1964,600353,旭光股份,0.04,3.98,,1.99,,2130.63,3.93,,08-22,20021120,9.265,8.32,-10.1996762008,208.0,,-0.385306349205
1874,600106,重庆路桥,0.18,-2.22,,5.0,,17576.87,6.28,,08-18,19970618,6.266,5.25,-16.2144909033,29.1666666667,,-0.387307874015
1960,002563,森马服饰,0.2,5.26,,5.2,,53390.92,4.16,,08-29,20110311,9.87,8.81,-10.7396149949,44.05,,-0.387350943397
2258,603616,韩建河山,-0.1,-54.38,,-3.4,,-2873.41,-8.7,,08-23,20150611,18.252,22.33,22.3427569581,-223.3,,-0.389387935263
1489,002785,万里石,0.05,0.0,,1.62,,1062.82,17.01,,08-24,20151223,31.534,17.87,-43.3310078011,357.4,,-0.392559528689
2273,300581,晨曦航空,0.31,-42.49,,3.17,,1656.4,-9.35,,08-28,20161220,37.305,46.17,23.7635705669,148.935483871,,-0.393459390864
1503,002788,鹭燕医药,0.5,8.7,,4.53,,6345.6,16.53,,08-08,20160218,58.646,34.15,-41.7692596255,68.3,,-0.395745582953
1697,300542,新晨科技,0.08,-16.83,,1.34,,756.77,11.06,,08-29,20160920,51.287,37.0,-27.8569618032,462.5,,-0.39702822146
1616,300329,海伦钢琴,0.08,13.38,,2.5,,2022.5,13.34,,08-22,20120619,16.069,10.67,-33.5988549381,133.375,,-0.397037340248
1877,000599,青岛双星,0.08,0.0,,2.11,,5731.9,6.11,,08-31,19960430,7.916,6.72,-15.1086407276,84.0,,-0.404404347827
2287,000852,石化机械,-0.27,-30.08,,-9.69,,-15893.43,-9.7,,08-30,19981126,10.84,13.42,23.8007380074,-49.7037037037,,-0.407550387597
1963,300474,景嘉微,0.21,-54.35,,6.21,,5570.52,3.96,,08-29,20160331,53.87,48.71,-9.5786151847,231.952380952,,-0.413420930233
1879,603306,华懋科技,0.59,-29.76,,9.14,,12454.04,6.06,,08-23,20140926,35.571,30.39,-14.5652357257,51.5084745763,,-0.416059177766
1813,600278,东方创业,0.15,7.14,,2.34,,7982.54,7.83,,08-19,20000712,16.204,13.17,-18.7237719082,87.8,,-0.418184970336
1627,002150,通润装备,0.16,6.67,,4.0,,4300.1,13.04,,08-18,20070810,16.34,11.26,-31.0893512852,70.375,,-0.419436220472
1501,603520,司太立,0.45,0.0,,6.56,,5449.35,16.6,,08-22,20160309,47.431,28.91,-39.0483017436,64.2444444444,,-0.425114518654
3039,300682,朗新科技,0.0,-101.65,,0.11,,89.74,-101.64,,08-30,20170801,6.61,22.38,238.577912254,inf,,-0.426024350032
2481,002835,同为股份,0.09,-70.0,,3.02,,1973.34,-21.32,,08-25,20161228,10.712,16.05,49.8319641524,178.333333333,,-0.427837841888
1940,300453,三鑫医疗,0.13,4.9,,3.6,,2006.98,4.9,,08-26,20150515,23.658,20.95,-11.4464451771,161.153846154,,-0.428080502216
2443,603538,美诺华,0.29,-35.56,,3.27,,3282.96,-19.11,,08-22,20170407,20.2,29.2,44.5544554455,100.689655172,,-0.428913333334
2431,603665,康隆达,0.42,-28.81,,5.89,,3655.29,-18.04,,08-26,20170313,25.68,36.46,41.9781931464,86.8095238095,,-0.429746938776
1831,002293,罗莱生活,0.23,7.17,,5.78,,16163.42,7.16,,08-18,20090910,13.209,11.01,-16.6477401772,47.8695652174,,-0.430088403819
1793,002765,蓝黛传动,0.15,-46.43,,5.84,,6414.7,8.56,,08-29,20150612,13.952,11.19,-19.7964449541,74.6,,-0.432400868936
2450,603041,美思德,0.34,-30.37,,5.49,,2985.21,-19.51,,08-25,20170330,18.6,26.86,44.4086021505,79.0,,-0.439329297821
1695,603100,川仪股份,0.18,12.5,,3.7,,7087.73,11.08,,08-26,20140805,15.466,11.58,-25.1260830208,64.3333333333,,-0.44097601647
1660,603858,步长制药,0.99,0.57,,5.31,,67806.52,12.03,,08-18,20161118,93.08,67.76,-27.202406532,68.4444444444,,-0.44224028436
1764,600074,保千里,0.15,0.0,,8.08,,36829.18,9.53,,08-11,19970623,13.24,10.39,-21.5256797583,69.2666666667,,-0.442727017544
2319,000895,双汇发展,0.58,-11.46,,13.74,,190405.49,-11.5,,08-15,19981210,19.771,24.9,25.9420363158,42.9310344828,,-0.443295964126
1979,603979,金诚信,0.19,-34.48,,2.99,,11138.21,3.62,,08-19,20150630,13.672,12.56,-8.13341135167,66.1052631579,,-0.445077697842
2465,600698,湖南天雁,0.01,-21.33,,0.87,,577.8,-20.68,,07-26,19931206,6.71,9.82,46.348733234,982.0,,-0.446182636656
2756,002192,融捷股份,0.0,-40.0,,0.09,,62.73,-44.03,,08-29,20071205,21.88,43.43,98.491773309,inf,,-0.447042412993
2236,002512,达华智能,0.03,-8.06,,0.99,,2754.63,-7.96,,08-15,20101203,16.33,19.23,17.7587262707,641.0,,-0.448230344827
1667,300425,环能科技,0.1,-46.95,,2.62,,3759.61,11.81,,08-28,20150216,15.272,11.26,-26.2702985856,112.6,,-0.449557128615
2022,002703,浙江世宝,0.13,2.11,,2.66,,3971.51,2.18,,08-21,20121102,12.285,11.69,-4.8433048433,89.9230769231,,-0.450105882353
2372,603378,亚士创能,0.25,-13.79,,5.93,-0.56,3628.44,-14.41,,09-11,20170928,15.53,20.49,31.9381841597,81.96,,-0.451184072581
1739,600661,新南洋,0.15,-0.34,,4.23,,4228.55,10.23,10派2,08-30,19930614,28.43,22.0,-22.6169539219,146.666666667,,-0.4523155521
