,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend
1716,300560,中富通,0.69,4.55,,12.34,,3815.33,9.91,,04-15,20161101.0,9.014,40.741,351.974706013,59.0449275362,,0.0281554322816
1931,603667,五洲新春,0.55,-1.79,,11.65,,8869.29,4.22,,04-18,20161025.0,12.59,32.882,161.17553614,59.7854545455,,0.0261826335501
1752,300521,爱司凯,0.67,-5.63,,13.42,,4667.48,9.05,,04-20,20160705.0,7.486,33.412,346.326476089,49.8686567164,,0.0261314124817
1504,002803,吉宏股份,0.43,0.0,,12.85,,4299.61,15.01,,03-31,20160712.0,7.616,51.614,577.704831933,120.03255814,,0.0259821264603
1673,300563,神宇股份,0.58,7.41,,13.22,,3599.99,10.82,,03-21,20161114.0,10.558,55.139,422.248531919,95.0672413793,,0.0256247190507
1782,300518,盛讯达,1.22,-7.58,,13.0,,9967.39,8.18,,03-16,20160624.0,26.623,113.301,325.575630094,92.8696721311,,0.0251247306122
1898,002830,名雕股份,1.01,5.21,,15.85,,5057.89,5.18,,04-10,20161213.0,9.88,31.628,220.12145749,31.3148514851,,0.0235324627552
1843,300490,华自科技,0.24,-60.0,,8.54,,4821.4,6.63,,04-18,20151231.0,6.507,24.95,283.433225757,103.958333333,,0.0233917529686
2033,603393,新天然气,1.56,-6.59,,21.72,,20336.18,1.48,,04-05,20160912.0,31.475,52.147,65.6775218427,33.4275641026,,0.0225343459752
1627,603986,兆易创新,2.12,0.81,,21.18,,17642.76,11.82,,04-11,20160818.0,13.919,88.754,537.646382642,41.8650943396,,0.0219847103628
1785,603090,宏盛股份,0.48,-2.85,,12.72,,3985.13,8.11,,03-16,20160831.0,10.099,47.384,369.194969799,98.7166666667,,0.0219667131554
1863,603007,花王股份,0.65,-4.41,,12.86,,7194.81,6.11,,04-20,20160826.0,5.579,21.204,280.068112565,32.6215384615,,0.0218161216
1729,002785,万里石,0.12,-14.29,,3.61,,2308.53,9.51,,04-25,20151223.0,5.835,31.534,440.428449015,262.783333333,,0.0215926106074
1820,300536,农尚环境,0.67,-1.47,,15.19,,5092.19,7.19,,04-27,20160920.0,6.019,26.063,333.012128261,38.9,,0.0215908052285
1851,601500,通用股份,0.29,0.0,,9.15,,17031.69,6.46,,04-18,20160919.0,5.86,23.807,306.262798635,82.0931034483,,0.0210929960439
1960,002789,建艺集团,1.08,-17.56,,8.64,,8225.23,3.38,,03-28,20160311.0,29.627,78.637,165.42343133,72.812037037,,0.020432413793
1728,603859,能科股份,0.47,3.76,,8.91,,4238.47,9.51,,03-24,20161021.0,8.995,53.104,490.372429127,112.987234043,,0.0193934231109
2081,300477,合纵科技,0.32,-65.22,,11.13,,8779.37,0.34,10派1.5,04-26,20150610.0,20.884,24.636,17.9659069144,76.9875,,0.0189247334755
1902,300528,幸福蓝海,0.43,-6.52,,7.54,,11249.91,5.07,,03-31,20160808.0,7.242,26.768,269.621651477,62.2511627907,,0.0188041278296
1549,300531,优博讯,1.01,2.02,,18.01,,6756.54,13.57,,04-12,20160809.0,5.03,41.454,724.135188867,41.0435643564,,0.0187395947727
2026,603708,家家悦,0.93,1.09,,23.16,,25124.82,1.61,,04-26,20161213.0,12.35,23.862,93.2145748988,25.6580645161,,0.0172719770674
1990,300576,容大感光,0.57,1.79,,14.8,,3416.21,2.58,,04-26,20161220.0,6.573,16.914,157.325422182,29.6736842105,,0.0163991296779
1941,603977,国泰集团,0.59,0.0,,15.55,,10094.59,4.05,,03-25,20161111.0,7.527,26.695,254.656569682,45.2457627119,,0.0159037719115
1915,603559,中通国脉,0.63,1.61,,13.11,,4253.55,4.78,,04-25,20161202.0,8.256,35.853,334.265988372,56.9095238095,,0.0142999891293
1776,002800,天顺股份,0.53,-8.62,,10.13,,3543.48,8.27,,04-13,20160530.0,9.213,63.765,592.119830674,120.311320755,,0.0139667674879
1975,002782,可立克,0.14,-69.09,,7.41,,5889.57,2.99,,04-21,20151222.0,8.45,27.157,221.384615385,193.978571429,,0.0135059068798
1961,300566,激智科技,0.97,1.04,,19.67,,5925.26,3.37,,04-25,20161115.0,11.906,42.43,256.374937007,43.7422680412,,0.0131448106408
2028,002822,中装建设,0.68,0.0,,12.67,,15618.32,1.54,,04-21,20161129.0,6.582,14.341,117.882102704,21.0897058824,,0.0130638999871
2098,000419,通程控股,0.19,-0.16,,5.4,,10224.85,-0.16,10派1.2,04-15,19960816.0,8.841,7.75,-12.3402330053,40.7894736842,,0.0129657195234
1768,603159,上海亚虹,0.5,-1.96,,15.14,,4146.44,8.46,,04-27,20160812.0,9.824,79.78,712.092833876,159.56,,0.0118804734405
2022,002788,鹭燕医药,0.95,-19.49,,14.91,,11552.31,1.8,,04-18,20160218.0,22.163,58.646,164.61219149,61.7326315789,,0.0109347915468
1988,603843,正平股份,0.27,-6.9,,10.16,,9074.36,2.66,,04-21,20160905.0,6.018,21.002,248.986374211,77.7851851852,,0.0106833155366
1929,300525,博思软件,0.66,-8.5,,12.08,,3830.16,4.27,,04-25,20160726.0,13.991,84.95,507.176041741,128.712121212,,0.00841916740653
1774,601882,海天精工,0.13,6.36,,6.33,,6327.74,8.32,,03-22,20161107.0,2.156,25.19,1068.36734694,193.769230769,,0.0077875835721
2016,603777,来伊份,0.69,-5.48,,11.71,,13411.47,1.92,,04-26,20161012.0,13.867,52.586,279.216845749,76.2115942029,,0.00687637593946
2012,300523,辰安科技,1.16,-10.77,,15.22,,7935.57,2.0,,04-13,20160726.0,14.57,60.397,314.529855868,52.0663793103,,0.00635869683811
2101,000031,中粮地产,0.4,0.0,,11.61,,72015.39,-0.23,10派0.4,03-18,19931008.0,13.917,8.871,-36.2578141841,22.1775,,0.00634346016647
2014,300537,广信材料,0.51,-8.21,,12.87,,4241.3,1.99,,03-28,20160830.0,6.866,30.372,342.353626566,59.5529411765,,0.00581270313962
2007,002795,永和智控,0.74,-15.91,,14.48,,6737.78,2.08,,03-14,20160428.0,8.835,45.415,414.035087719,61.3716216216,,0.00502372881356
1997,002806,华锋股份,0.38,-11.09,,9.35,,2626.54,2.43,,04-13,20160726.0,4.802,36.453,659.1211995,95.9289473684,,0.00368672711763
2046,603528,多伦科技,1.63,-17.16,,28.86,,30879.82,1.26,,04-26,20160503.0,4.483,21.526,380.169529333,13.2061349693,,0.00331431086076
2067,300529,健帆生物,0.52,-3.7,,24.08,,20211.85,0.84,,04-21,20160802.0,12.873,46.745,263.124368834,89.8942307692,,0.00319240670761
2097,600528,中铁工业,0.12,-0.09,,2.71,,16786.48,-0.01,10派0.23,03-31,20010528.0,14.234,13.742,-3.45651257552,114.516666667,,0.0028930894309
2027,300513,恒泰实达,0.58,-14.99,,8.96,,3954.42,1.56,,04-25,20160530.0,8.779,59.457,577.263925276,102.512068966,,0.00270240340976
2070,300550,和仁科技,0.82,-4.65,,18.88,,5207.1,0.66,,04-26,20161018.0,16.5,68.605,315.787878788,83.6646341463,,0.00209001055561
2091,603016,新宏泰,0.51,-13.56,,10.35,,6594.45,0.1,,04-28,20160701.0,12.087,42.507,251.675353686,83.3470588235,,0.000397337278106
2090,601611,中国核建,0.33,-13.16,,10.72,,79851.54,0.12,,04-27,20160606.0,4.136,17.089,313.176982592,51.7848484848,,0.000383169922026
2089,300519,新光药业,1.7,-14.14,,25.05,,11895.88,0.15,,04-18,20160624.0,7.609,40.176,428.006308319,23.6329411765,,0.000350462124236
2094,601811,新华文轩,0.55,-3.51,,8.22,,64746.23,0.03,,03-30,20160808.0,9.928,21.814,119.721998388,39.6618181818,,0.000250580514892
2096,600320,振华重工,0.05,0.0,,1.41,,21241.99,0.0,10派1,03-29,20001221.0,5.857,5.004,-14.563769848,100.08,,-0.0
2103,603031,安德利,0.68,-10.53,,10.72,,4554.93,-0.31,,04-25,20160822.0,16.779,56.677,237.785326897,83.3485294118,,-0.00130369692716
2113,002819,东方中科,0.35,-3.61,,9.91,,3075.87,-0.93,,04-06,20161111.0,5.932,47.467,700.185434929,135.62,,-0.00132821957385
2104,603819,神力股份,0.49,-3.92,,9.13,,4564.7,-0.33,,04-10,20161125.0,12.567,39.601,215.118962362,80.8183673469,,-0.00153403491899
2093,600831,广电网络,0.23,-2.37,,5.98,,13327.37,0.03,10派0.38,04-21,19940224.0,15.747,13.008,-17.3937892932,56.5565217391,,-0.00172475355969
2092,600509,天富能源,0.35,0.0,,6.69,,31261.8,0.05,10派1.07,04-27,20020228.0,9.425,7.367,-21.8355437666,21.0485714286,,-0.00228984450923
2111,603189,网达软件,0.41,-6.82,,15.49,,7270.18,-0.76,,04-27,20160914.0,10.399,36.212,248.225790941,88.3219512195,,-0.00306172858638
2121,603887,城地股份,0.69,-9.21,,12.35,,5534.62,-1.1,,03-17,20161010.0,14.511,54.115,272.923988698,78.4275362319,,-0.00403042621958
2087,002049,紫光国芯,0.55,0.18,,11.09,,33610.64,0.19,10派0.56,03-25,20050606.0,59.952,32.877,-45.1611289031,59.7763636364,,-0.00420715789474
2141,300542,新晨科技,0.47,-9.62,,8.04,,3439.64,-2.17,10派0.7,04-21,20160920.0,10.557,51.287,385.810362792,109.121276596,,-0.00562452492021
2130,300565,科信技术,0.5,-3.85,,15.52,,6182.39,-1.61,,04-20,20161122.0,10.452,39.347,276.454267126,78.694,,-0.00582374805329
2117,603339,四方冷链,0.67,-17.28,,11.83,,12444.31,-1.01,,04-20,20160519.0,14.573,37.034,154.127496054,55.2746268657,,-0.00655301633945
2144,002810,山东赫达,0.61,-11.59,,9.98,,4818.44,-2.23,,04-28,20160826.0,11.834,48.622,310.866993409,79.7081967213,,-0.00717348591932
2109,300569,天能重工,2.67,-3.42,,21.69,,17134.53,-0.73,,04-20,20161125.0,27.564,55.282,100.558699753,20.7048689139,,-0.00725944151817
2153,002808,苏州恒久,0.41,-12.58,,10.93,,4104.72,-2.75,,04-24,20160812.0,5.761,25.454,341.833015102,62.0829268293,,-0.00804486365713
2085,002344,海宁皮城,0.49,0.0,,10.45,,54998.82,0.22,,04-15,20100126.0,15.204,11.252,-25.9931596948,22.9632653061,,-0.00846376518219
2146,300541,先进数通,0.61,-10.29,,13.19,,5950.77,-2.38,,04-05,20160913.0,13.234,48.829,268.966298927,80.0475409836,,-0.00884869223206
2088,600572,康恩贝,0.18,-35.71,,10.43,,44106.95,0.16,10派1.2,04-20,20040412.0,8.657,7.182,-17.0382349544,39.9,,-0.00939064406778
2158,603336,宏辉果蔬,0.59,-6.35,,13.15,,6061.84,-3.09,,04-20,20161124.0,11.084,46.708,321.400216528,79.1661016949,,-0.00961418145072
2173,300491,通合科技,0.51,-28.17,,10.26,,4103.8,-3.98,,03-22,20151231.0,8.323,41.236,395.446353478,80.8549019608,,-0.0100645763072
2172,002778,高科石化,0.38,-28.3,,5.81,,3402.22,-3.8,10派0.8,04-20,20160106.0,10.153,46.474,357.736629568,122.3,,-0.0106223396933
2195,002798,帝王洁具,0.65,-20.73,,10.06,,5063.11,-5.22,,03-31,20160525.0,12.554,66.585,430.388720726,102.438461538,,-0.0121285706354
2082,300039,上海凯宝,0.34,0.47,,13.48,,28260.68,0.34,,02-28,20100108.0,10.406,7.759,-25.4372477417,22.8205882353,,-0.0133662259161
2142,603389,亚振家居,0.46,-2.13,,17.75,,7552.37,-2.18,,04-14,20161215.0,9.29,23.956,157.868675996,52.0782608696,,-0.0138089458611
2074,002471,中超控股,0.09,0.57,,6.35,,11194.66,0.55,,03-31,20100910.0,10.039,6.047,-39.7649168244,67.1888888889,,-0.0138312875751
2084,300430,诚益通,0.55,-6.78,,8.5,,5373.77,0.27,,04-26,20150319.0,57.995,47.885,-17.4325372877,87.0636363636,,-0.0154882789317
2071,300133,华策影视,0.27,-43.75,,7.79,,47847.06,0.63,10派0.3,04-25,20101026.0,18.538,11.321,-38.9308447513,41.9296296296,,-0.0161825412221
2341,300556,丝路视觉,0.32,-15.79,,9.71,,2707.07,-13.56,,04-24,20161104.0,6.605,61.936,837.713853142,193.55,,-0.0161869114963
2180,300517,海波重科,0.5,-15.25,,12.23,,4334.62,-4.29,,04-18,20160719.0,13.19,47.805,262.433661865,95.61,,-0.0163469882999
2147,002820,桂发祥,0.93,-5.1,,19.35,,9176.68,-2.42,,03-31,20161118.0,19.767,48.682,146.279152122,52.3462365591,,-0.0165437108767
2083,300292,吴通控股,0.13,-78.69,,6.8,,16796.32,0.32,,04-26,20120229.0,10.467,8.664,-17.2255660648,66.6461538462,,-0.0185770382695
2106,600012,皖通高速,0.56,-0.5,,11.16,,93325.76,-0.49,10派2.3,03-27,20030107.0,12.934,16.193,25.1971547858,28.9160714286,,-0.0194466400737
2190,002817,黄山胶囊,0.76,-9.52,,13.58,,5228.48,-4.75,,04-07,20161025.0,16.61,56.799,241.956652619,74.7355263158,,-0.0196316156162
2108,300411,金盾股份,0.27,0.0,,7.57,,4265.5,-0.59,,02-13,20141231.0,34.799,44.752,28.6013965919,165.748148148,,-0.0206283633075
2256,300553,集智股份,0.72,-13.25,,14.54,,2728.84,-9.11,,04-13,20161021.0,16.838,87.027,416.848794394,120.870833333,,-0.021854447278
2342,002805,丰元股份,0.27,-25.0,,4.89,,2271.71,-13.66,10派0.55,04-26,20160707.0,6.949,50.05,620.247517628,185.37037037,,-0.0220234658129
2370,300526,中潜股份,0.49,-25.76,,9.77,,3567.26,-15.56,,04-26,20160802.0,6.919,53.429,672.206966325,109.03877551,,-0.0231476327671
2174,002828,贝肯能源,0.71,-4.05,,12.82,,6260.89,-4.01,,03-29,20161208.0,14.349,38.411,167.691128302,54.1,,-0.0239130122184
2061,600637,东方明珠,1.12,-27.14,,11.42,,293401.42,0.94,10派3.4,04-29,19930316.0,36.941,22.927,-37.9361684849,20.4705357143,,-0.0247784643927
2053,002011,盾安环境,0.09,-10.0,,1.93,,8301.31,1.07,10派1,03-24,20040705.0,16.586,9.444,-43.060412396,104.933333333,,-0.0248488098572
2305,002813,路畅科技,0.43,-15.69,,8.09,,4079.27,-11.92,,04-27,20161012.0,8.883,50.459,468.040076551,117.346511628,,-0.0254679045603
2059,002261,拓维信息,0.19,-60.42,,5.78,,21152.86,0.99,,04-28,20080723.0,19.394,11.9,-38.6408167474,62.6315789474,,-0.0256205764612
2066,600279,重庆港九,0.11,-35.29,,2.43,,7846.04,0.85,10派0.4,03-17,20000731.0,10.731,7.176,-33.1283198211,65.2363636364,,-0.0256578059072
2075,600705,中航资本,0.26,-57.38,,10.77,,232414.49,0.51,10派0.67,03-07,19960516.0,7.537,6.049,-19.7426031578,23.2653846154,,-0.0258324596774
2065,002496,辉丰股份,0.12,-73.33,,5.25,,17440.01,0.87,10派0.5,04-26,20101109.0,7.341,4.901,-33.237978477,40.8416666667,,-0.0261748770492
2253,603069,海汽集团,0.23,-20.69,,7.44,,6283.88,-8.78,10派0.6,04-26,20160712.0,4.558,18.698,310.223782361,81.2956521739,,-0.0283021499292
2063,600063,皖维高新,0.07,0.0,,3.01,,11020.83,0.89,,04-12,19970528.0,6.75,4.63,-31.4074074074,66.1428571429,,-0.028337264151
2274,002796,世嘉科技,0.68,-24.44,,12.05,,4861.83,-9.79,,04-07,20160510.0,15.288,61.973,305.370225013,91.1367647059,,-0.032059445218
2017,002292,奥飞娱乐,0.39,0.0,,11.74,,49844.44,1.92,,03-31,20090910.0,51.503,22.641,-56.0394540124,58.0538461538,,-0.0342615757744
2079,600794,保税科技,0.02,0.0,,1.28,,2466.3,0.41,10派0.1,02-18,19970306.0,7.092,6.269,-11.6046249295,313.45,,-0.0353307411908
2054,002111,威海广泰,0.46,-8.0,,7.54,,16853.96,1.04,10派1.5,04-25,20070126.0,29.954,21.218,-29.1647192362,46.1260869565,,-0.0356595238095
2045,600571,信雅达,0.28,-52.54,,11.09,,12261.34,1.3,10派0.9,03-18,20021101.0,29.272,19.063,-34.8763323312,68.0821428571,,-0.0372745616613
2207,603861,白云电器,0.41,-14.89,,9.36,,16150.98,-6.19,,04-22,20160322.0,12.19,31.451,158.006562756,76.7097560976,,-0.0391755879758
2042,002117,东港股份,0.6,1.69,,15.11,,21914.37,1.35,10派3,04-25,20070302.0,45.013,29.585,-34.2745429098,49.3083333333,,-0.0393878338087
2353,300508,维宏股份,0.84,-27.05,,12.64,,4436.33,-14.17,,04-25,20160419.0,26.436,121.235,358.598123771,144.327380952,,-0.039514986445
2073,601111,中国国航,0.55,0.0,,10.61,,681401.5,0.59,,03-31,20060818.0,8.349,7.119,-14.7323032699,12.9436363636,,-0.0400480487804
2194,603928,兴业股份,0.68,-5.56,,18.39,,10319.31,-5.19,,04-20,20161212.0,12.013,27.558,129.401481728,40.5264705882,,-0.0401077323899
2062,600697,欧亚集团,2.06,0.98,,16.32,,32728.56,0.9,10派3.5,04-22,19931206.0,40.468,31.636,-21.8246515766,15.3572815534,,-0.041237771739
2086,600633,浙数文化,0.51,0.21,,13.78,,61163.22,0.22,10派0.95,03-16,19930304.0,18.537,17.579,-5.16804229379,34.468627451,,-0.0425693110647
2407,300515,三德科技,0.4,-29.29,,10.3,,3478.6,-17.51,,03-31,20160608.0,5.114,25.512,398.865858428,63.78,,-0.0438994705363
2029,300135,宝利国际,0.03,15.38,,2.33,,2724.11,1.53,,04-29,20101026.0,8.806,5.947,-32.4665001136,198.233333333,,-0.047125498426
2297,300555,路通视信,0.83,-16.16,,15.6,,5281.27,-11.24,,04-21,20161018.0,7.375,24.928,238.006779661,30.0337349398,,-0.0472255454908
2312,300532,今天国际,0.78,-21.21,,10.98,,5464.03,-12.3,,04-06,20160818.0,10.755,38.632,259.20037192,49.5282051282,,-0.0474536356136
2025,002284,亚太股份,0.2,5.26,,5.53,,14419.34,1.61,,03-31,20090828.0,20.396,13.945,-31.6287507354,69.725,,-0.0509030537902
2034,600743,华远地产,0.32,-20.0,,13.73,,74132.36,1.48,10派1,04-20,19960909.0,6.085,4.349,-28.5291700904,13.590625,,-0.0518767281106
2044,002303,美盈森,0.15,0.06,,8.26,,22339.71,1.32,,04-28,20091103.0,13.591,10.252,-24.567728644,68.3466666667,,-0.0537290206648
2072,600048,保利地产,1.1,-4.35,,15.53,,1242155.11,0.6,10派3.15,04-18,20060731.0,9.922,8.849,-10.8143519452,8.04454545455,,-0.0554818266541
2184,002807,江阴银行,0.48,-8.59,,9.92,,77792.6,-4.49,,03-15,20160902.0,5.934,10.718,80.6201550388,22.3291666667,,-0.0556932692307
2520,300545,联得装备,0.66,-31.25,,13.23,,3843.22,-25.11,,03-31,20160928.0,16.155,85.56,429.619312906,129.636363636,,-0.0584470931489
2043,300093,金刚玻璃,0.02,0.0,,0.53,,468.38,1.35,,04-29,20100708.0,31.7,24.41,-22.9968454259,1220.5,,-0.0587037037036
2494,002799,环球印务,0.31,-32.61,,6.42,,2679.6,-23.09,,04-27,20160608.0,6.982,33.299,376.926382125,107.416129032,,-0.0612586465023
2077,600038,中直股份,0.75,0.49,,6.55,,43916.15,0.48,10派2.3,03-16,20001218.0,52.162,48.168,-7.65691499559,64.224,,-0.062688432649
2003,300270,中威电子,0.16,0.0,,7.24,,4355.57,2.31,,04-25,20111012.0,23.747,15.163,-36.147723923,94.76875,,-0.0639044384903
2553,603322,超讯通信,0.44,-38.03,,11.91,,3029.06,-28.96,,03-29,20160728.0,14.361,79.092,450.741591811,179.754545455,,-0.0642496732632
2263,300533,冰川网络,1.87,-18.34,,18.56,,15546.4,-9.38,,04-18,20160818.0,48.455,118.508,144.573315447,63.3732620321,,-0.0648805761354
2058,600236,桂冠电力,0.43,-21.07,,20.07,,259455.11,0.99,10派1.3,04-29,20000323.0,7.008,5.961,-14.9400684932,13.8627906977,,-0.0662647564468
2011,002214,大立科技,0.07,0.0,,3.43,,3310.87,2.03,,03-25,20080218.0,15.813,11.022,-30.2978561943,157.457142857,,-0.0670014402003
2497,002816,和科达,0.38,-27.85,,8.59,,3022.01,-23.5,,04-25,20161025.0,10.613,47.204,344.775275605,124.221052632,,-0.0681603399744
2002,600662,强生控股,0.18,2.34,,5.71,,18431.71,2.31,10派1,04-22,19930614.0,16.165,10.947,-32.2796164553,60.8166666667,,-0.071562188578
2224,603101,汇嘉时代,0.44,-23.97,,9.64,,9661.01,-7.06,,04-08,20160506.0,12.627,25.064,98.4952878752,56.9636363636,,-0.0716785559218
1966,000796,凯撒旅游,0.26,-10.0,,12.13,,21258.81,3.3,10派1,04-25,19970703.0,27.218,15.017,-44.8269527519,57.7576923077,,-0.0736164248831
1991,002605,姚记扑克,0.26,1.53,,8.52,,9746.41,2.55,,04-26,20110805.0,25.671,16.88,-34.2448677496,64.9230769231,,-0.0744637128882
2049,002047,宝鹰股份,0.27,0.0,,12.99,,33950.82,1.22,10派0.4,04-27,20050531.0,11.108,9.304,-16.2405473533,34.4592592593,,-0.0751206208424
2040,600248,延长化建,0.2,-22.02,,6.56,,12281.65,1.39,10派0.2,03-18,20000622.0,8.647,7.067,-18.2722331444,35.335,,-0.0760717088609
1969,300238,冠昊生物,0.26,0.0,,8.21,,6537.11,3.16,,02-27,20110706.0,56.489,33.243,-41.1513746039,127.857692308,,-0.0767896584359
2013,002727,一心堂,0.68,-49.0,,14.96,,35337.7,2.0,,02-28,20140702.0,28.351,20.997,-25.9391203132,30.8779411765,,-0.0771036170792
2479,300534,陇神戎发,0.67,-28.12,,9.61,,4725.23,-22.13,,03-23,20160913.0,4.758,18.209,282.702816309,27.1776119403,,-0.0782800832653
2275,603878,武进不锈,0.79,-12.22,,10.09,,12248.33,-9.81,,04-14,20161219.0,17.701,39.688,124.213321281,50.2379746835,,-0.0789770364308
1992,600133,东湖高新,0.23,2.55,,8.13,,14562.05,2.54,,04-18,19980212.0,12.1,8.22,-32.0661157025,35.7391304348,,-0.0792113402061
1994,002592,八菱科技,0.45,-10.0,,6.31,,12841.34,2.48,,04-15,20111111.0,43.561,30.106,-30.8877206676,66.9022222222,,-0.0802908063916
2149,000981,银亿股份,0.2,0.0,,9.49,,51388.43,-2.51,10派0.21,03-21,20000622.0,7.551,9.9,31.1084624553,49.5,,-0.080685440613
2517,300551,古鳌科技,0.65,-28.97,,11.68,,3801.49,-25.02,,04-25,20161018.0,16.454,66.424,303.695150115,102.190769231,,-0.0823852471484
2060,002008,大族激光,0.71,0.0,,15.05,,75426.21,0.98,10派2,04-25,20040625.0,25.49,22.462,-11.8791683013,31.6366197183,,-0.082497357992
1968,300168,万达信息,0.23,1.03,,11.3,,23827.32,3.23,10派0.3,04-26,20110125.0,32.971,20.178,-38.800764308,87.7304347826,,-0.0832457828501
1986,300114,中航电测,0.26,-31.58,,7.95,,10303.51,2.7,,03-14,20100827.0,22.153,15.144,-31.6390556584,58.2461538462,,-0.0853375659865
2047,600156,华升股份,0.02,1.29,,1.35,,947.95,1.26,,03-23,19980527.0,13.876,11.94,-13.952147593,597.0,,-0.0903086776857
2326,603033,三维股份,1.16,-13.43,,11.45,,7909.99,-13.09,,04-21,20161207.0,14.911,36.512,144.866206157,31.475862069,,-0.0903592379979
2050,002393,力生制药,0.63,0.0,,3.87,,11560.63,1.22,,03-24,20100423.0,47.334,40.949,-13.4892466303,64.9984126984,,-0.0904424119031
1983,002687,乔治白,0.18,5.88,,6.4,,6293.74,2.75,,04-19,20120713.0,16.822,11.713,-30.370942813,65.0722222222,,-0.0905470737913
1936,002517,恺英网络,1.0,-14.53,,46.98,,68174.26,4.11,,03-21,20101207.0,30.098,16.685,-44.5644228852,16.685,,-0.0922260344443
1982,300071,华谊嘉信,0.19,0.0,,11.55,,13123.64,2.8,,04-15,20100421.0,14.075,9.81,-30.3019538188,51.6315789474,,-0.0924032825323
2377,002792,通宇通讯,0.96,-53.62,,13.02,,20906.07,-15.84,,04-25,20160328.0,19.983,53.945,169.954461292,56.1927083333,,-0.0932014369001
2057,600278,东方创业,0.29,3.57,,5.05,,14886.13,1.02,10派0.9,03-25,20000712.0,18.135,16.204,-10.6479183899,55.875862069,,-0.0957933713098
2598,603028,赛福天,0.15,-46.43,,5.09,,3112.34,-32.04,,04-20,20160331.0,6.112,26.373,331.495418848,175.82,,-0.0966529194019
1980,000733,振华科技,0.39,1.84,,4.97,,18150.27,2.83,10派0.4,04-17,19970703.0,24.903,17.804,-28.5066056298,45.6512820513,,-0.0992752359489
1888,002183,怡亚通,0.25,-47.92,,9.99,,51875.25,5.34,,04-28,20071113.0,22.595,10.756,-52.3965479088,43.024,,-0.101915111074
1920,600606,绿地控股,0.59,1.72,,13.01,,720729.92,4.66,10派2.5,04-25,19920327.0,15.537,8.438,-45.6909313252,14.3016949153,,-0.10198960417
2321,300570,太辰光,1.03,-15.26,,22.64,,10139.68,-12.92,,04-12,20161206.0,13.595,30.426,123.802868702,29.5398058252,,-0.104359455766
2031,600983,惠而浦,0.49,2.08,,7.53,,37227.75,1.51,10派1.05,04-21,20040727.0,13.5,11.552,-14.4296296296,23.5755102041,,-0.104645790555
2127,300021,大禹节水,0.2,-9.12,,6.13,,6048.72,-1.47,,04-08,20091030.0,6.36,7.253,14.0408805031,36.265,,-0.104694288914
2563,603029,天鹅股份,0.33,-42.11,,4.43,,2814.08,-29.51,,03-31,20160427.0,12.814,48.395,277.672857812,146.651515152,,-0.106276141761
1918,002268,卫士通,0.36,4.68,,10.95,,15575.13,4.69,10派0.5转6,04-27,20080811.0,34.953,19.597,-43.9332818356,54.4361111111,,-0.106752780672
2168,600486,扬农化工,1.42,-3.47,,13.44,,43926.06,-3.48,10派4.3,04-11,20020425.0,28.538,37.469,31.2951152849,26.3866197183,,-0.111199462546
2350,603778,乾景园林,0.4,-74.36,,8.84,,8017.88,-14.09,,04-29,20151231.0,4.356,9.859,126.331496786,24.6475,,-0.111531964383
2441,002809,红墙股份,0.99,-28.26,,11.23,,6613.61,-19.92,,03-31,20160823.0,17.873,49.13,174.883903094,49.6262626263,,-0.113904136673
1981,002023,海特高新,0.05,-16.67,,1.23,,4076.84,2.81,10派1,04-18,20040721.0,18.157,13.702,-24.5359916286,274.04,,-0.114525634119
2010,601390,中国中铁,0.52,-2.45,,9.57,,1250916.5,2.05,,03-31,20071203.0,10.666,8.768,-17.7948621789,16.8615384615,,-0.115201791359
1911,300079,数码科技,0.17,4.13,,6.96,,22949.55,4.86,10派0.3,04-21,20100430.0,12.044,7.124,-40.8502158751,41.9058823529,,-0.118971219512
1946,002520,日发精机,0.07,-41.67,,2.46,,4112.47,3.91,,03-31,20101210.0,17.584,11.85,-32.6091901729,169.285714286,,-0.119904848273
1938,601928,凤凰传媒,0.46,4.08,,10.47,,116979.92,4.07,,04-27,20111130.0,15.542,10.307,-33.6829236906,22.4065217391,,-0.120832741165
2515,300492,山鼎设计,0.24,-44.19,,6.88,,2015.51,-24.8,,04-20,20151223.0,17.511,52.462,199.594540574,218.591666667,,-0.124251895511
2612,300538,同益股份,0.6,-40.59,,11.01,,2791.25,-33.92,,04-10,20160826.0,20.83,76.729,268.358137302,127.881666667,,-0.126398253994
2364,300511,雪榕生物,0.76,-30.91,,9.94,,10480.58,-15.03,,03-14,20160504.0,14.682,32.072,118.44435363,42.2,,-0.126895031628
1824,600756,浪潮软件,0.36,-7.69,,6.32,,11547.89,7.11,10派1.1,03-25,19960923.0,51.055,22.962,-55.0249730683,63.7833333333,,-0.129214056882
1834,300336,新文化,0.49,4.26,,9.73,,26520.2,6.86,,03-28,20120710.0,41.556,19.524,-53.0176147849,39.8448979592,,-0.129390958606
1942,300024,机器人,0.26,-56.12,,7.64,,41077.36,4.04,,03-10,20091030.0,31.085,21.38,-31.2208460672,82.2307692308,,-0.129400721278
1860,300151,昌红科技,0.06,0.0,,3.9,,3150.2,6.21,,04-21,20101222.0,21.803,11.44,-47.5301564005,190.666666667,,-0.13065389366
